#	top	0.001
08578517	_derivationally_related_form	02661574
08395298	_synset_domain_topic_of	08199025
12191965	_hypernym	11575425
00900375	_derivationally_related_form	01686956
12100538	_member_meronym	12108249
07667326	_hypernym	07653394
08860123	_member_of_domain_region	04585626
01294182	_derivationally_related_form	14417697
02735897	_derivationally_related_form	01207609
01891438	_hypernym	01862557
00240184	_derivationally_related_form	01641914
00764222	_derivationally_related_form	07175241
05710573	_derivationally_related_form	01058574
08187837	_derivationally_related_form	01730799
02656763	_hypernym	02649830
01955463	_member_meronym	01963730
00549982	_hypernym	00205885
13416345	_derivationally_related_form	00804002
02398161	_hypernym	02397637
02574516	_derivationally_related_form	09955015
10123844	_synset_domain_topic_of	08199025
08789970	_instance_hypernym	08574314
09849598	_derivationally_related_form	01775164
10368113	_synset_domain_topic_of	08083599
07185870	_derivationally_related_form	01824339
00284101	_derivationally_related_form	01919226
00945401	_derivationally_related_form	01315613
08908248	_instance_hypernym	09316454
10710632	_hypernym	00007846
08860123	_member_of_domain_region	15160418
13828905	_hypernym	13827426
07275489	_derivationally_related_form	02040709
05613170	_synset_domain_topic_of	00704305
05296639	_hypernym	05237227
01133106	_synset_domain_topic_of	08199025
03358726	_hypernym	02942699
09016860	_instance_hypernym	08524735
14868243	_derivationally_related_form	00451838
05235607	_hypernym	05230603
02571511	_derivationally_related_form	00783063
04009552	_hypernym	03852280
08860123	_member_of_domain_region	03769967
10378412	_derivationally_related_form	01224744
00796976	_derivationally_related_form	10641551
01806505	_derivationally_related_form	09910374
01153486	_derivationally_related_form	01235258
02680814	_derivationally_related_form	15268239
00134564	_verb_group	00134328
01182709	_derivationally_related_form	10486349
10691318	_derivationally_related_form	02188848
02014646	_hypernym	01504437
04007664	_derivationally_related_form	01231252
02308741	_derivationally_related_form	00090779
09868270	_derivationally_related_form	06066555
00604617	_also_see	00019131
00692143	_derivationally_related_form	07500414
00900957	_derivationally_related_form	01688256
09150047	_instance_hypernym	08695539
00117985	_derivationally_related_form	01053617
09159546	_instance_hypernym	08524735
07075172	_member_of_domain_usage	10097477
02544348	_derivationally_related_form	00802629
07118002	_derivationally_related_form	00951399
09380117	_instance_hypernym	09252970
02544348	_derivationally_related_form	09606009
01783022	_derivationally_related_form	07510625
08910668	_has_part	08911726
08135342	_synset_domain_topic_of	08441203
01145359	_derivationally_related_form	02422663
08129268	_has_part	08129621
01365131	_derivationally_related_form	05580929
00026153	_hypernym	00146138
00707956	_derivationally_related_form	07176962
01637633	_derivationally_related_form	05768806
05928118	_derivationally_related_form	01635432
02497586	_derivationally_related_form	09800469
03302938	_hypernym	04377057
02257370	_derivationally_related_form	01109467
03779621	_derivationally_related_form	01662771
06530789	_synset_domain_topic_of	08441203
08860123	_member_of_domain_region	13382766
07766409	_hypernym	07705931
03316406	_has_part	04008385
01806505	_derivationally_related_form	07491286
07373277	_hypernym	07283608
08860123	_member_of_domain_region	04495051
00273449	_derivationally_related_form	01799794
12423565	_member_meronym	12462401
02443609	_derivationally_related_form	00597265
02762806	_derivationally_related_form	13481883
07491981	_derivationally_related_form	01820302
15173353	_synset_domain_topic_of	08199025
08860123	_member_of_domain_region	08349548
08686129	_instance_hypernym	08685677
01593254	_derivationally_related_form	11473138
02215506	_verb_group	02215790
00583242	_derivationally_related_form	13541491
00760956	_derivationally_related_form	07150644
10451858	_derivationally_related_form	00492706
06399995	_derivationally_related_form	01699539
08860123	_member_of_domain_region	07678193
02276866	_derivationally_related_form	09866661
01159461	_hypernym	00037396
13253612	_derivationally_related_form	02207206
03569964	_has_part	03997027
08743945	_instance_hypernym	08633957
01512259	_derivationally_related_form	10035430
10467179	_derivationally_related_form	00596807
06845599	_member_of_domain_usage	03804048
09017005	_instance_hypernym	08524735
06845599	_member_of_domain_usage	14753188
01312096	_has_part	01289061
06733939	_derivationally_related_form	01015244
00875394	_derivationally_related_form	07161429
01388386	_derivationally_related_form	00189580
05783940	_derivationally_related_form	10687231
09148970	_member_of_domain_region	01290435
08619620	_hypernym	08673395
09236423	_instance_hypernym	09403734
05716577	_derivationally_related_form	02368336
09110422	_has_part	09169303
07006712	_derivationally_related_form	01711445
06734467	_synset_domain_topic_of	08441203
06523132	_derivationally_related_form	02208537
06845599	_member_of_domain_usage	03869222
01250335	_derivationally_related_form	02482425
00004605	_derivationally_related_form	15109745
00722479	_synset_domain_topic_of	00523513
10256537	_derivationally_related_form	00835506
09941383	_derivationally_related_form	02441022
08245549	_synset_domain_topic_of	00759694
05196375	_derivationally_related_form	02441022
05157866	_derivationally_related_form	01870889
03470222	_synset_domain_topic_of	08199025
09069415	_instance_hypernym	08524735
07160752	_hypernym	07109196
06845599	_member_of_domain_usage	04349701
06740183	_derivationally_related_form	00902424
05753564	_derivationally_related_form	00603298
02028722	_derivationally_related_form	08182379
08011523	_synset_domain_topic_of	00759694
02994858	_hypernym	04602044
13911872	_derivationally_related_form	01589224
06295235	_member_of_domain_usage	04370288
04526241	_derivationally_related_form	00488770
08708609	_instance_hypernym	08633957
00815320	_derivationally_related_form	02439732
09784564	_hypernym	10630188
00096343	_derivationally_related_form	02550868
08615638	_derivationally_related_form	01934427
00771961	_derivationally_related_form	00156625
02244619	_also_see	02166346
00161739	_derivationally_related_form	01696648
00780889	_derivationally_related_form	02321757
00667942	_derivationally_related_form	13960464
03407369	_hypernym	03269401
07357388	_derivationally_related_form	00248659
02018265	_synset_domain_topic_of	00300441
08951077	_instance_hypernym	08524735
13904843	_derivationally_related_form	01559055
08176077	_member_meronym	08755214
09247410	_derivationally_related_form	02770717
01460029	_derivationally_related_form	04216634
08860123	_member_of_domain_region	10413276
02653996	_derivationally_related_form	08518171
03848348	_derivationally_related_form	01346003
05962602	_hypernym	05943300
01309143	_derivationally_related_form	14286549
04487724	_hypernym	03764276
00336805	_hypernym	00331950
08851034	_instance_hypernym	08524735
08766846	_instance_hypernym	08524735
06661562	_derivationally_related_form	02538765
01465218	_verb_group	01465365
05421723	_hypernym	05418717
13305510	_synset_domain_topic_of	04323026
08860123	_member_of_domain_region	08311687
00309115	_derivationally_related_form	01915365
02027411	_derivationally_related_form	07959943
01556572	_derivationally_related_form	10505206
08019913	_synset_domain_topic_of	00759694
09227839	_hypernym	09416076
06449735	_has_part	06466787
05480794	_hypernym	05237227
06845599	_member_of_domain_usage	03326948
10033225	_hypernym	00007846
06744000	_derivationally_related_form	00961329
10468559	_derivationally_related_form	00596807
10176111	_derivationally_related_form	01920932
00251013	_derivationally_related_form	02741960
00222135	_hypernym	00126264
09801102	_hypernym	00007846
06272803	_derivationally_related_form	00789448
03812119	_hypernym	03763133
13534274	_derivationally_related_form	01913532
02568392	_derivationally_related_form	10621514
05372125	_hypernym	05418717
00125629	_derivationally_related_form	01405044
08860123	_member_of_domain_region	08645212
01174973	_derivationally_related_form	00838816
01675963	_verb_group	02749247
01876907	_derivationally_related_form	07346057
01501113	_derivationally_related_form	05711915
01233347	_derivationally_related_form	13829047
04694441	_derivationally_related_form	01252425
01147060	_derivationally_related_form	01074694
08464449	_hypernym	07951464
01683422	_hypernym	01684899
07935504	_hypernym	00021265
07434473	_derivationally_related_form	00502757
00974444	_synset_domain_topic_of	08199025
00649482	_derivationally_related_form	02918132
06698252	_hypernym	06697331
00313245	_derivationally_related_form	01912159
08096624	_hypernym	08081668
07765208	_hypernym	07705931
14319684	_hypernym	14299637
01509079	_derivationally_related_form	10435988
03556281	_hypernym	03828465
00074038	_verb_group	00072012
02395115	_also_see	02368787
15063493	_hypernym	15010703
00329031	_derivationally_related_form	00465762
05968710	_hypernym	05943300
02337667	_also_see	02368336
14160365	_hypernym	14151139
02241911	_hypernym	02242464
02704949	_derivationally_related_form	02618468
00369138	_derivationally_related_form	02030424
00443984	_derivationally_related_form	14940100
05228496	_hypernym	05225602
05311054	_hypernym	05299178
00391086	_derivationally_related_form	01556346
01693138	_hypernym	01690294
03812924	_hypernym	04566257
10397001	_hypernym	09974648
01847845	_verb_group	01940403
03082979	_has_part	03493333
01670777	_hypernym	01675963
06717170	_member_of_domain_usage	10589243
03487090	_has_part	03485997
02498708	_also_see	01943406
14655371	_hypernym	14625458
03686470	_hypernym	03365991
04937848	_hypernym	04934546
00211462	_hypernym	00211110
01259034	_synset_domain_topic_of	08441203
10451263	_hypernym	09623038
00111129	_also_see	01430111
09920771	_hypernym	10599806
06100555	_hypernym	06090869
00114431	_derivationally_related_form	01448100
00278810	_derivationally_related_form	01201089
01438304	_derivationally_related_form	00317207
01735189	_hypernym	01727646
14066203	_derivationally_related_form	01785579
08507558	_derivationally_related_form	02623731
00971309	_hypernym	00952963
02405390	_verb_group	00162688
06114578	_hypernym	06090869
00302861	_derivationally_related_form	01713348
01494310	_derivationally_related_form	04110439
02291708	_derivationally_related_form	04612722
07249180	_hypernym	07248801
01331518	_hypernym	01329239
00772026	_hypernym	00770270
04473432	_derivationally_related_form	01953810
14010927	_derivationally_related_form	01861403
13552644	_hypernym	13518963
06136105	_hypernym	05996646
01999423	_verb_group	02729023
00226566	_derivationally_related_form	00374224
00617748	_derivationally_related_form	00073828
06954303	_derivationally_related_form	02959912
13607405	_synset_domain_topic_of	06128570
07073447	_member_of_domain_usage	01426397
01340439	_derivationally_related_form	03323703
10387324	_synset_domain_topic_of	00471613
05705184	_derivationally_related_form	10632576
01769930	_hypernym	01762525
06172789	_derivationally_related_form	10264437
01831531	_derivationally_related_form	00331950
08420839	_hypernym	08419984
08713772	_has_part	08961630
00567291	_hypernym	01356750
01604696	_hypernym	01340439
10457597	_synset_domain_topic_of	08083599
01498615	_hypernym	01494310
02152740	_hypernym	00015388
00092293	_hypernym	00203866
02459001	_hypernym	01862557
03336839	_hypernym	03489162
13205482	_member_meronym	13208468
01332205	_hypernym	01296462
01086081	_derivationally_related_form	02200686
06943771	_derivationally_related_form	03118790
06719974	_hypernym	06719579
02287041	_hypernym	02207206
09969491	_derivationally_related_form	00948071
11706629	_hypernym	11571907
13143097	_hypernym	11567411
01184058	_hypernym	01182709
13491616	_derivationally_related_form	00099184
06158346	_hypernym	06153846
14487184	_hypernym	13920835
01804340	_hypernym	01507175
11138924	_instance_hypernym	09765278
13433061	_synset_domain_topic_of	06172789
15271008	_derivationally_related_form	00779061
01180975	_hypernym	01182709
07148573	_derivationally_related_form	10013927
12631224	_hypernym	11585340
11917633	_hypernym	11579418
12861139	_hypernym	11579418
01279978	_derivationally_related_form	05172596
00035758	_derivationally_related_form	00251013
02398854	_derivationally_related_form	10271677
03250588	_has_part	03273061
13025647	_hypernym	12992868
02734192	_derivationally_related_form	05436752
12147031	_member_meronym	12148962
03735637	_derivationally_related_form	00647094
11081828	_instance_hypernym	10467395
01689379	_derivationally_related_form	03173524
02497062	_hypernym	02422026
00713250	_derivationally_related_form	01266895
01586791	_hypernym	01507175
02107588	_derivationally_related_form	05776212
00315330	_derivationally_related_form	00364600
01814815	_derivationally_related_form	01211667
05953416	_derivationally_related_form	01657254
03007591	_hypernym	04004475
00201034	_derivationally_related_form	10073992
01835584	_hypernym	01507175
03873064	_derivationally_related_form	01526956
04417809	_has_part	03853178
00505802	_derivationally_related_form	04594489
02658447	_hypernym	02657219
01735475	_derivationally_related_form	10743941
12769663	_hypernym	11567411
00861423	_hypernym	00860620
01231652	_derivationally_related_form	03623556
02148512	_hypernym	02145424
12001565	_hypernym	11579418
02602620	_hypernym	01432517
06150633	_derivationally_related_form	02217266
07317519	_hypernym	07314427
12925394	_hypernym	11585340
08015731	_synset_domain_topic_of	00759694
11969410	_hypernym	11579418
12252866	_hypernym	13112664
01483188	_hypernym	01429349
01538498	_hypernym	01507175
00763713	_hypernym	00763399
12113790	_hypernym	12102133
01363121	_hypernym	01355326
12379278	_hypernym	11575425
01802309	_hypernym	01504437
02573075	_hypernym	01432517
anomaly:	10594043	_member_of_domain_usage	00007846
05646926	_hypernym	05646218
01693453	_derivationally_related_form	03186399
01702087	_hypernym	01657723
11962500	_hypernym	11579418
00774796	_hypernym	00766234
02039942	_hypernym	01504437
02553196	_member_meronym	02619738
02414473	_hypernym	02413480
09958892	_hypernym	09977660
12349491	_hypernym	11585340
12925836	_hypernym	11585340
15280695	_hypernym	15286249
12843844	_hypernym	11579418
12339319	_hypernym	11567411
02006827	_hypernym	01507175
02198332	_hypernym	01759182
11867525	_member_meronym	11899432
06845599	_member_of_domain_usage	03891851
01815855	_hypernym	01507175
12922283	_hypernym	11585340
13107891	_hypernym	13104059
01232387	_verb_group	01365131
01471070	_member_meronym	01471682
06310237	_synset_domain_topic_of	06174404
02196948	_hypernym	00126264
02544754	_hypernym	01429349
03088164	_hypernym	03096593
07075172	_member_of_domain_usage	00144722
01471070	_member_meronym	01862557
02642814	_derivationally_related_form	01066881
02339413	_derivationally_related_form	03294048
02049672	_hypernym	01504437
09140148	_has_part	09141119
12394638	_hypernym	12205694
01593423	_hypernym	01507175
03351434	_member_meronym	03351979
02266148	_hypernym	02267060
12774299	_hypernym	13104059
00756598	_hypernym	00752431
12930044	_member_meronym	12932532
09232165	_instance_hypernym	09475292
00900726	_derivationally_related_form	01689379
04027023	_hypernym	04372370
08816236	_has_part	08816969
00318735	_derivationally_related_form	01061017
08852389	_instance_hypernym	08698379
15213115	_hypernym	15209706
13195547	_hypernym	13167078
02227773	_hypernym	01759182
08908509	_instance_hypernym	09316454
10411356	_hypernym	10557854
08034579	_instance_hypernym	08392137
11552976	_synset_domain_topic_of	06066555
02598438	_hypernym	01432517
02446014	_hypernym	01864707
08860123	_member_of_domain_region	07676967
12344283	_hypernym	12205694
02604657	_hypernym	01429349
12597333	_hypernym	11556857
05658226	_derivationally_related_form	02194286
12081851	_hypernym	11556857
00639693	_hypernym	00637259
02371647	_hypernym	01862557
00323532	_synset_domain_topic_of	06043075
11073061	_synset_domain_topic_of	08083599
11911591	_member_meronym	12020388
01821727	_hypernym	01507175
12028818	_hypernym	12205694
09779280	_derivationally_related_form	14324274
01907258	_derivationally_related_form	00350030
01864865	_hypernym	01831531
00782057	_derivationally_related_form	07187773
01524523	_derivationally_related_form	11502102
10757193	_derivationally_related_form	01844048
01960779	_synset_domain_topic_of	00450335
10660729	_derivationally_related_form	02066304
12934776	_hypernym	11585340
00853633	_derivationally_related_form	06778102
10927824	_instance_hypernym	10650162
08860123	_member_of_domain_region	08286946
01475831	_derivationally_related_form	10287213
00935456	_hypernym	00933821
09983572	_derivationally_related_form	02764828
02607909	_derivationally_related_form	10373801
11118886	_instance_hypernym	10599806
02586382	_hypernym	01429349
10562391	_hypernym	10439851
01537710	_hypernym	01507175
01552519	_derivationally_related_form	09985279
09767197	_derivationally_related_form	02561995
01577818	_hypernym	01507175
02650928	_hypernym	01432517
01262113	_derivationally_related_form	01463259
00329831	_derivationally_related_form	08521816
08805565	_instance_hypernym	08524735
09270894	_has_part	09339810
07085375	_derivationally_related_form	00983333
00994076	_derivationally_related_form	06355307
01791232	_derivationally_related_form	07507912
06845599	_member_of_domain_usage	03774673
08734385	_instance_hypernym	08698379
12303349	_hypernym	11567411
01058574	_derivationally_related_form	06765044
02217266	_derivationally_related_form	01134037
02199999	_hypernym	01759182
08305766	_member_meronym	08960987
02266580	_hypernym	01759182
08655464	_hypernym	08654360
01008378	_derivationally_related_form	02432530
07175241	_derivationally_related_form	00764222
01497579	_hypernym	01429349
01186428	_derivationally_related_form	02465414
01827858	_derivationally_related_form	07500741
09023321	_member_of_domain_region	10039164
02601808	_derivationally_related_form	00355691
11790624	_hypernym	11556857
01811394	_hypernym	01507175
01963017	_hypernym	01938850
13152592	_hypernym	11567411
06453324	_has_part	06436717
09096089	_instance_hypernym	08639058
08895928	_instance_hypernym	09316454
12594989	_hypernym	12582231
01921204	_derivationally_related_form	10731848
12884260	_hypernym	11669921
00233795	_synset_domain_topic_of	08199025
06737112	_synset_domain_topic_of	00490569
01433042	_derivationally_related_form	02909870
02489456	_derivationally_related_form	07452074
01481599	_member_meronym	01487077
02547586	_derivationally_related_form	09608709
11911591	_member_meronym	11981314
08699426	_instance_hypernym	08574314
00099588	_derivationally_related_form	01728840
00189580	_derivationally_related_form	01388386
01938426	_hypernym	01835496
00758459	_derivationally_related_form	10014658
00111129	_synset_domain_topic_of	06163751
12972629	_hypernym	08103777
08010942	_synset_domain_topic_of	00759694
00876442	_derivationally_related_form	09774266
03077958	_hypernym	03315023
10609325	_hypernym	00007846
12381511	_hypernym	13112664
09029457	_has_part	09030596
01584529	_hypernym	01507175
14174549	_derivationally_related_form	00088713
01296462	_hypernym	01354673
09062320	_instance_hypernym	08524735
07080868	_derivationally_related_form	00941990
07075172	_member_of_domain_usage	10162780
08487504	_member_meronym	08963369
00202236	_derivationally_related_form	06756407
06845599	_member_of_domain_usage	04218383
02260362	_derivationally_related_form	01113068
00387897	_derivationally_related_form	01276970
01063695	_verb_group	00752764
08961970	_instance_hypernym	09316454
06015505	_hypernym	05802185
13152742	_derivationally_related_form	00095747
09159003	_has_part	09159546
01825237	_derivationally_related_form	04945057
02769460	_derivationally_related_form	00407633
06845599	_member_of_domain_usage	03818843
08929922	_member_of_domain_region	01295528
05617467	_synset_domain_topic_of	08199025
05629381	_has_part	09248724
02622234	_derivationally_related_form	03674440
06438748	_instance_hypernym	06394865
00168588	_derivationally_related_form	00268557
06845599	_member_of_domain_usage	02989685
00809654	_derivationally_related_form	06761603
02391193	_derivationally_related_form	07453638
04191943	_derivationally_related_form	02656390
09060768	_has_part	09422964
02874876	_derivationally_related_form	08365855
02148788	_derivationally_related_form	00520257
01813499	_derivationally_related_form	07527352
02271570	_hypernym	02159955
02087551	_derivationally_related_form	02003601
01789740	_derivationally_related_form	01145944
06355894	_derivationally_related_form	00994076
11301414	_instance_hypernym	10547145
01569060	_hypernym	01567133
14492953	_derivationally_related_form	02669789
12617739	_hypernym	11555413
06107083	_hypernym	06106502
05566366	_hypernym	05566097
01958615	_synset_domain_topic_of	00450335
00664276	_derivationally_related_form	00154233
01190012	_derivationally_related_form	10012377
07058296	_hypernym	07071942
08723006	_member_of_domain_region	05915584
08860123	_member_of_domain_region	08185211
12744387	_hypernym	12651821
02124748	_derivationally_related_form	04980008
01831519	_hypernym	01342529
01676313	_member_meronym	01677913
08766988	_member_of_domain_region	10293861
01673891	_synset_domain_topic_of	00714944
00388635	_derivationally_related_form	07335414
08860123	_member_of_domain_region	14521954
01003729	_derivationally_related_form	00657728
13464204	_derivationally_related_form	00203866
00115157	_derivationally_related_form	03099945
08766988	_has_part	09477718
06722453	_hypernym	06598915
15298507	_hypernym	15113229
01174988	_derivationally_related_form	02120451
00275151	_derivationally_related_form	00286928
04353410	_hypernym	03828465
07183151	_derivationally_related_form	00601783
10508862	_derivationally_related_form	00626428
00612114	_derivationally_related_form	07414740
01057759	_derivationally_related_form	01204191
14875077	_derivationally_related_form	02237024
02491383	_derivationally_related_form	00510189
02042180	_hypernym	02041246
00511817	_hypernym	00426928
04391838	_derivationally_related_form	00999270
08017974	_synset_domain_topic_of	00759694
10769321	_derivationally_related_form	02493260
09340203	_instance_hypernym	09411430
08001685	_synset_domain_topic_of	06000644
03159640	_hypernym	03961939
00880227	_derivationally_related_form	10095869
00355691	_derivationally_related_form	02467003
02701962	_derivationally_related_form	04162998
05020358	_derivationally_related_form	00843146
12114397	_hypernym	12102133
00967625	_derivationally_related_form	06589574
07225696	_synset_domain_topic_of	08199025
09044862	_member_of_domain_region	10311823
02688895	_instance_hypernym	08337324
01651444	_derivationally_related_form	08008335
02237338	_derivationally_related_form	06634095
06548498	_synset_domain_topic_of	08441203
00623151	_derivationally_related_form	07170753
09189411	_has_part	09167101
07142365	_derivationally_related_form	00812580
06251781	_derivationally_related_form	02079933
08060193	_derivationally_related_form	08063446
02419773	_derivationally_related_form	00620752
06172071	_synset_domain_topic_of	15259284
01806505	_derivationally_related_form	14407536
10757193	_derivationally_related_form	02487573
01538928	_derivationally_related_form	04694441
10100761	_derivationally_related_form	02576349
11133551	_instance_hypernym	09868270
00926472	_derivationally_related_form	00301187
00518653	_derivationally_related_form	05685030
10455619	_derivationally_related_form	01688256
08889657	_instance_hypernym	08524735
00610010	_derivationally_related_form	02005756
01921204	_derivationally_related_form	10442417
00882802	_derivationally_related_form	06688522
10146927	_derivationally_related_form	00897241
02500884	_also_see	02584981
07990824	_derivationally_related_form	00060185
09163192	_has_part	09163844
05702275	_derivationally_related_form	02170427
07342495	_derivationally_related_form	02052675
06845599	_member_of_domain_usage	03186005
00773235	_derivationally_related_form	02582615
13403331	_derivationally_related_form	02896789
01198307	_synset_domain_topic_of	08441203
01732713	_derivationally_related_form	03495258
09350045	_has_part	08756735
00219575	_derivationally_related_form	02109818
01172889	_derivationally_related_form	14052046
08860123	_member_of_domain_region	00637145
00368847	_derivationally_related_form	00612114
09001580	_instance_hypernym	08654360
04956110	_derivationally_related_form	00565592
01282014	_derivationally_related_form	01769902
02646931	_derivationally_related_form	00791227
00588221	_derivationally_related_form	05806855
02502916	_derivationally_related_form	05790572
02661252	_derivationally_related_form	11415084
09321694	_instance_hypernym	09399592
03534776	_derivationally_related_form	01244853
09246660	_instance_hypernym	09411430
01326730	_derivationally_related_form	02987492
03970363	_synset_domain_topic_of	00464894
01639714	_derivationally_related_form	00928371
00685508	_hypernym	00393369
02191766	_derivationally_related_form	00248368
02440244	_derivationally_related_form	09623038
08394423	_hypernym	08191230
02395115	_also_see	00133417
00015303	_derivationally_related_form	00858377
06309383	_synset_domain_topic_of	06174404
09044862	_member_of_domain_region	13753585
13850674	_has_part	11432887
08897065	_member_of_domain_region	08012765
04010566	_hypernym	02873839
08853741	_has_part	08854855
05540513	_has_part	05545047
00955601	_derivationally_related_form	09618760
08551628	_synset_domain_topic_of	08199025
01234729	_hypernym	01080366
08563180	_instance_hypernym	08574314
09438055	_hypernym	09257949
00712031	_derivationally_related_form	01249724
10468750	_derivationally_related_form	02443609
10670668	_derivationally_related_form	02556817
00462092	_derivationally_related_form	01070892
09986189	_derivationally_related_form	02834778
02171664	_derivationally_related_form	04292733
00118268	_derivationally_related_form	00103317
07769306	_hypernym	07705931
01113867	_derivationally_related_form	02260770
01407904	_derivationally_related_form	00572489
07445896	_derivationally_related_form	01380122
01947543	_derivationally_related_form	09891470
00954311	_synset_domain_topic_of	08199025
00464513	_also_see	01430111
09369169	_derivationally_related_form	02654947
13244109	_hypernym	00032613
02286687	_derivationally_related_form	00043195
02333689	_derivationally_related_form	01051331
10183556	_derivationally_related_form	01053495
01309701	_derivationally_related_form	08550076
05395690	_derivationally_related_form	02733187
07039770	_hypernym	07044917
14830364	_synset_domain_topic_of	06079620
00277569	_derivationally_related_form	01967792
11327273	_instance_hypernym	10020890
07641138	_hypernym	07640203
01302086	_has_part	01294127
00575169	_derivationally_related_form	07416107
03229244	_hypernym	03323703
02123597	_hypernym	02121808
01783394	_derivationally_related_form	05836921
07028373	_derivationally_related_form	01501113
01453433	_derivationally_related_form	00114871
08860123	_member_of_domain_region	04024862
08856630	_instance_hypernym	08633957
10176111	_derivationally_related_form	01920698
03859717	_has_part	02994219
06614628	_hypernym	06613686
07386920	_derivationally_related_form	01044114
09943239	_synset_domain_topic_of	08199025
10019406	_derivationally_related_form	01577635
02068413	_derivationally_related_form	04287351
07375405	_derivationally_related_form	00394813
03007354	_derivationally_related_form	01478603
00015498	_derivationally_related_form	15273626
01592072	_derivationally_related_form	00115500
02910353	_hypernym	03323703
05339357	_hypernym	05333777
07412092	_derivationally_related_form	00424869
10743356	_hypernym	10515194
06604319	_hypernym	07151380
01599805	_hypernym	01332730
01871979	_verb_group	01872645
00423971	_derivationally_related_form	00050693
02318464	_also_see	01222360
14374432	_synset_domain_topic_of	06055946
01591158	_derivationally_related_form	00335988
01129201	_verb_group	02687916
02653996	_derivationally_related_form	02944826
03522239	_hypernym	03740161
07208338	_hypernym	07160883
09752795	_hypernym	00007846
02465414	_derivationally_related_form	01186428
00105333	_derivationally_related_form	01253060
05335971	_hypernym	05333777
00454868	_derivationally_related_form	07439570
14683859	_hypernym	14662574
10416364	_hypernym	10129825
02914813	_hypernym	14786479
00710155	_hypernym	00658082
01846320	_derivationally_related_form	00312553
13440063	_hypernym	13526110
01497634	_hypernym	01494310
01578254	_derivationally_related_form	02472693
02949542	_hypernym	03094503
09627117	_hypernym	00007846
07971582	_hypernym	07970721
04895773	_hypernym	04616059
14640222	_hypernym	14625458
01057200	_derivationally_related_form	02338975
00517847	_verb_group	00518115
01809617	_hypernym	01809321
02668393	_hypernym	04451818
10291730	_hypernym	00007846
00900207	_derivationally_related_form	01693453
00552253	_hypernym	00126264
09801864	_derivationally_related_form	00597915
00184117	_hypernym	00182406
10782471	_synset_domain_topic_of	00468480
11414411	_hypernym	11410625
13478525	_hypernym	13518963
01085098	_derivationally_related_form	02294179
00060477	_derivationally_related_form	00692506
10369317	_hypernym	10340312
02484208	_derivationally_related_form	00220522
04063661	_hypernym	06791372
13112664	_derivationally_related_form	13118569
01072072	_derivationally_related_form	01828736
02577877	_derivationally_related_form	02776205
00836149	_hypernym	00831191
00813044	_verb_group	02166460
00291873	_derivationally_related_form	03665366
02666943	_hypernym	02913152
01456296	_hypernym	01432517
02125223	_derivationally_related_form	05598147
15271008	_derivationally_related_form	00363493
10363149	_hypernym	10372373
01691057	_derivationally_related_form	10801291
04877421	_derivationally_related_form	00887463
00802946	_hypernym	00802318
01707925	_hypernym	01705494
01999423	_derivationally_related_form	09623038
10340312	_derivationally_related_form	01725051
00521641	_hypernym	00281101
00166172	_derivationally_related_form	01076615
13984285	_hypernym	13983515
02650282	_hypernym	01432517
01137829	_hypernym	02339413
01001857	_synset_domain_topic_of	08441203
01628197	_derivationally_related_form	03433877
01034685	_synset_domain_topic_of	08083599
01693138	_synset_domain_topic_of	00933420
10431330	_hypernym	09917593
00575970	_hypernym	00126264
12975982	_hypernym	08103777
02233577	_hypernym	01759182
13044541	_hypernym	11590783
02571034	_hypernym	01432517
00532892	_derivationally_related_form	00588221
11502102	_derivationally_related_form	00216216
09424489	_derivationally_related_form	01183573
02635659	_derivationally_related_form	07292694
07379577	_derivationally_related_form	01052301
00834636	_derivationally_related_form	01198101
01113134	_hypernym	01111816
01127075	_hypernym	01476483
01911888	_derivationally_related_form	09976917
14617189	_hypernym	14621446
03323703	_derivationally_related_form	01343892
00727991	_hypernym	00726300
01045719	_derivationally_related_form	07392483
09694109	_hypernym	09686536
01801371	_hypernym	01507175
01544067	_hypernym	01507175
02159271	_member_meronym	02269829
00774817	_hypernym	00775156
03792334	_derivationally_related_form	01660640
08154960	_member_meronym	10995592
13935227	_derivationally_related_form	00796588
10025730	_derivationally_related_form	02200686
06526291	_hypernym	06520944
00838098	_hypernym	13440063
02041492	_hypernym	01507175
12724201	_member_meronym	12728322
00830761	_derivationally_related_form	00892861
13070003	_hypernym	11590783
08860123	_member_of_domain_region	02833140
02299687	_hypernym	02298632
02048952	_hypernym	01507175
04846770	_derivationally_related_form	01548193
06688522	_derivationally_related_form	00612042
02419217	_hypernym	01864707
00584220	_hypernym	00205046
01185981	_verb_group	01186208
13854649	_hypernym	00031921
01718952	_synset_domain_topic_of	06128570
06716483	_derivationally_related_form	00032778
09621545	_hypernym	00007846
13044149	_hypernym	11592146
11127419	_instance_hypernym	10453533
05491993	_hypernym	05462674
12423565	_member_meronym	12465321
00528836	_hypernym	00109660
01181295	_derivationally_related_form	10763383
04238128	_hypernym	03964744
01143498	_hypernym	01143838
02539752	_hypernym	01432517
02326355	_derivationally_related_form	10592397
02400139	_hypernym	01862557
02429695	_member_meronym	02433426
11777779	_hypernym	11567411
13622591	_hypernym	13615557
11771383	_hypernym	11567411
01808447	_hypernym	01507175
01077329	_hypernym	01076615
06268784	_derivationally_related_form	02631659
02585722	_hypernym	01789514
02253592	_hypernym	01762525
12226322	_member_meronym	12238306
12078172	_hypernym	12041446
08419033	_hypernym	08420278
