#	top	0.001
08578517	_derivationally_related_form	02661574
09786585	_hypernym	00007846
10793570	_hypernym	09974648
10020890	_hypernym	10305802
07986381	_synset_domain_topic_of	08199025
00015498	_hypernym	00014742
12336092	_hypernym	12334891
02330407	_hypernym	02327200
10382825	_hypernym	10340312
04880573	_hypernym	04723816
08050678	_member_meronym	08166187
08860123	_member_of_domain_region	02344381
00978549	_derivationally_related_form	07128946
07767847	_hypernym	07705931
06523132	_derivationally_related_form	02208903
00170156	_synset_domain_topic_of	06090869
01079873	_derivationally_related_form	00557588
01666102	_hypernym	01657723
05607402	_synset_domain_topic_of	06057539
00126584	_synset_domain_topic_of	00471613
01134781	_derivationally_related_form	00122661
01024763	_hypernym	01024190
01004582	_hypernym	00996969
01434822	_hypernym	01494310
10787470	_derivationally_related_form	01484987
00002942	_hypernym	00001740
02332445	_hypernym	02327200
00568879	_synset_domain_topic_of	06000644
07240925	_synset_domain_topic_of	06148148
14586258	_derivationally_related_form	00394813
10038620	_hypernym	10412910
01365131	_derivationally_related_form	03635668
01411727	_hypernym	01387617
12096798	_hypernym	11562747
06329313	_derivationally_related_form	00060477
01319874	_derivationally_related_form	13989863
01684337	_synset_domain_topic_of	00933420
11077762	_instance_hypernym	10020890
03000247	_synset_domain_topic_of	15259284
02278830	_hypernym	02289295
05718935	_synset_domain_topic_of	07020895
02323186	_hypernym	01342529
anomaly:	02518488	_hypernym	00007846
00046109	_derivationally_related_form	00299580
01797767	_hypernym	01507175
11604393	_hypernym	11553763
12231918	_hypernym	13112664
11676500	_hypernym	11675842
02343772	_hypernym	02329401
12741409	_hypernym	11567411
04568557	_hypernym	04474466
12678224	_hypernym	13112664
01616970	_hypernym	01507175
00669970	_derivationally_related_form	01006675
10158010	_hypernym	09765278
12355760	_hypernym	12205694
01814091	_hypernym	01507175
01467370	_derivationally_related_form	08512736
10423589	_derivationally_related_form	02858231
08654360	_hypernym	08491826
12372932	_hypernym	11575425
00281101	_derivationally_related_form	14984973
00319886	_synset_domain_topic_of	00243918
01729431	_derivationally_related_form	00545501
09752246	_synset_domain_topic_of	05778131
09150047	_instance_hypernym	08695539
06820425	_hypernym	06818970
01657828	_derivationally_related_form	00378985
02198714	_hypernym	01762525
12847254	_hypernym	11579418
05223550	_synset_domain_topic_of	06057539
08929922	_has_part	08936303
14868243	_derivationally_related_form	00261533
04048568	_derivationally_related_form	02331919
11853191	_hypernym	11573660
01570969	_hypernym	01504437
11054034	_instance_hypernym	10020890
00642980	_hypernym	00637259
13221383	_hypernym	08103777
02140970	_member_meronym	02142064
12940060	_hypernym	11585340
08969291	_has_part	08970445
02244007	_hypernym	01759182
01076370	_hypernym	01072949
02493793	_hypernym	02489589
11600900	_hypernym	11554175
02503313	_hypernym	01862557
07774295	_hypernym	07737081
11797508	_hypernym	13112664
02567484	_hypernym	01432517
01299037	_instance_hypernym	00956485
00938247	_derivationally_related_form	00100543
09023321	_has_part	09026360
04021798	_derivationally_related_form	01853069
02264734	_hypernym	01759182
07376937	_hypernym	07371293
12693865	_hypernym	13121544
12039743	_member_meronym	12047173
06856568	_synset_domain_topic_of	07020895
01786906	_derivationally_related_form	07518878
01261491	_synset_domain_topic_of	00243918
12775530	_hypernym	11567411
01524885	_member_meronym	01576506
01130169	_derivationally_related_form	04192698
01488539	_hypernym	01429349
anomaly:	06053439	_also_see	10369699
08723006	_has_part	08725454
11805837	_hypernym	11573660
07311115	_derivationally_related_form	01835496
12482031	_hypernym	13112664
02291940	_hypernym	01762525
11663449	_hypernym	08103777
12729521	_hypernym	12724942
13299651	_hypernym	13278375
01210816	_derivationally_related_form	02651424
11748330	_hypernym	11585340
00495331	_hypernym	00488225
12942930	_hypernym	11585340
12775717	_hypernym	12651821
12526946	_hypernym	11585340
08860123	_member_of_domain_region	10697135
11911591	_member_meronym	12003407
10614976	_derivationally_related_form	01198101
01940248	_synset_domain_topic_of	00523513
09078231	_member_of_domain_region	12221522
12009250	_hypernym	11579418
01529036	_member_meronym	01533169
01457708	_hypernym	01432517
11911591	_member_meronym	11939887
02082358	_hypernym	01342529
12836663	_hypernym	11579418
11857528	_hypernym	11573660
00179959	_hypernym	00173338
01246095	_hypernym	01245637
11994150	_hypernym	12205694
12861751	_hypernym	11579418
12222334	_hypernym	11567411
01959022	_synset_domain_topic_of	00299217
00795720	_hypernym	00575741
09212935	_instance_hypernym	09328904
11955770	_hypernym	11579418
01845627	_member_meronym	01856225
08019913	_synset_domain_topic_of	00759694
02499434	_hypernym	01864707
02605316	_hypernym	02554730
09164095	_instance_hypernym	08691669
01662274	_member_meronym	01671874
02211283	_hypernym	01762525
01605630	_derivationally_related_form	01145612
11735822	_hypernym	11571907
08209687	_hypernym	08208016
08103777	_derivationally_related_form	00654625
09401834	_synset_domain_topic_of	06090869
01777032	_hypernym	01762525
11911591	_member_meronym	11975482
01697027	_derivationally_related_form	00937895
09275473	_has_part	08951777
02738760	_derivationally_related_form	09078231
11766609	_member_meronym	11775780
12062227	_hypernym	11556857
08900535	_has_part	08905467
03648804	_synset_domain_topic_of	15253139
06845599	_member_of_domain_usage	03022041
00107739	_hypernym	00069879
13455487	_synset_domain_topic_of	06128570
02296150	_hypernym	01762525
12166003	_hypernym	11567411
10728828	_synset_domain_topic_of	15253139
07186148	_derivationally_related_form	01063695
02862048	_has_part	02895154
07186148	_derivationally_related_form	01469770
00196364	_derivationally_related_form	00403911
03721797	_hypernym	00021939
14950300	_hypernym	15047313
12584057	_hypernym	11556857
01618671	_hypernym	01504437
02019762	_hypernym	01507175
07450651	_derivationally_related_form	02490877
02225204	_derivationally_related_form	08560027
13064247	_hypernym	11592146
12015840	_hypernym	11579418
11955896	_hypernym	11669921
01918803	_derivationally_related_form	10022645
13029946	_hypernym	11594676
12063414	_hypernym	11556857
02214972	_hypernym	01759182
12008252	_hypernym	11669921
09387624	_instance_hypernym	09475292
01656576	_hypernym	01342529
05039106	_synset_domain_topic_of	06084469
02541875	_hypernym	01432517
11668340	_hypernym	08103777
05984936	_derivationally_related_form	00159880
02184881	_hypernym	01759182
01090335	_derivationally_related_form	03335030
01517662	_derivationally_related_form	10734568
11831730	_hypernym	11573660
01845627	_hypernym	01504437
07384741	_hypernym	07371293
13252395	_hypernym	13246662
12063066	_hypernym	11556857
00620424	_hypernym	01094725
08519624	_instance_hypernym	08574314
01941670	_hypernym	08103777
00351824	_hypernym	02609764
01918183	_derivationally_related_form	00284101
02639464	_hypernym	01432517
08227214	_derivationally_related_form	02592250
03120778	_synset_domain_topic_of	08441203
12226322	_member_meronym	12238306
09407632	_instance_hypernym	09411430
00816556	_derivationally_related_form	10003283
12100538	_member_meronym	12112488
10678472	_derivationally_related_form	00462092
02594807	_hypernym	01432517
08771277	_instance_hypernym	08524735
01723259	_hypernym	01656813
05524615	_derivationally_related_form	02933304
02163982	_member_meronym	02170269
10474645	_hypernym	10045713
08860123	_member_of_domain_region	00292386
02615829	_hypernym	01432517
08728882	_instance_hypernym	08524735
14450691	_derivationally_related_form	02627934
01711662	_hypernym	01342529
02498888	_hypernym	01864707
01003729	_derivationally_related_form	01614079
12610933	_hypernym	11534677
02533075	_hypernym	01432517
09917345	_synset_domain_topic_of	08199025
08860123	_member_of_domain_region	13282419
08597176	_derivationally_related_form	02151966
05706954	_derivationally_related_form	00614999
02148788	_derivationally_related_form	00520257
02142993	_hypernym	01864707
01188273	_hypernym	01187810
10746799	_hypernym	10415638
12039743	_member_meronym	12063887
06535980	_synset_domain_topic_of	08441203
01144657	_derivationally_related_form	10193026
04366116	_hypernym	03738241
08957381	_has_part	08957993
05710573	_derivationally_related_form	01058574
02133512	_hypernym	01864707
12291763	_hypernym	11567411
02441022	_derivationally_related_form	09941964
02260183	_hypernym	01342529
00882682	_hypernym	01024190
02232086	_hypernym	01762525
00623370	_hypernym	00620752
13190917	_hypernym	13167078
02567960	_hypernym	01432517
09207288	_has_part	08906374
08701719	_instance_hypernym	08574314
00241038	_hypernym	00441445
08057460	_derivationally_related_form	02261464
12495509	_hypernym	11585340
07020895	_derivationally_related_form	10340312
12697021	_hypernym	11585340
01288052	_derivationally_related_form	04181228
01262713	_derivationally_related_form	02311387
10523519	_derivationally_related_form	00086809
02013889	_hypernym	01504437
02194286	_derivationally_related_form	00882702
07697100	_hypernym	07695965
00670991	_derivationally_related_form	06210363
14633206	_derivationally_related_form	02627221
01134781	_derivationally_related_form	00122954
01933305	_derivationally_related_form	00815801
09292545	_instance_hypernym	09403734
12039743	_member_meronym	12076381
00744004	_synset_domain_topic_of	01124794
01012561	_derivationally_related_form	00153961
08860123	_member_of_domain_region	10229721
14379829	_derivationally_related_form	00772189
12423565	_member_meronym	12455787
10670668	_derivationally_related_form	02556817
04474187	_synset_domain_topic_of	08199025
anomaly:	02877910	_verb_group	05275905
01415585	_hypernym	01400044
13572436	_derivationally_related_form	00575970
14777939	_hypernym	14778019
06437137	_instance_hypernym	06394865
01190561	_synset_domain_topic_of	08441203
06534132	_synset_domain_topic_of	08441203
08188449	_derivationally_related_form	01730799
01224001	_hypernym	01212572
05813229	_derivationally_related_form	01775535
06498569	_has_part	06839083
05747582	_derivationally_related_form	00315810
03504420	_hypernym	03763133
08359949	_hypernym	08189659
02862048	_has_part	02978205
00065070	_derivationally_related_form	14322699
10248711	_derivationally_related_form	00860620
08780881	_member_of_domain_region	07464402
03120198	_hypernym	02735688
02792903	_derivationally_related_form	08276720
00376994	_derivationally_related_form	00107943
04780958	_derivationally_related_form	01628302
13572860	_derivationally_related_form	00122097
10557854	_derivationally_related_form	05985999
08949093	_has_part	09309666
07532440	_hypernym	00026192
02566528	_derivationally_related_form	10754449
04143897	_hypernym	03419014
09007723	_member_meronym	09707992
09112857	_instance_hypernym	08524735
01655902	_synset_domain_topic_of	00911048
08713655	_instance_hypernym	08574314
08036849	_instance_hypernym	08392137
10224098	_derivationally_related_form	00431005
15146004	_hypernym	15290337
09113207	_instance_hypernym	08524735
02752567	_hypernym	02604760
01233993	_derivationally_related_form	00617989
09060768	_has_part	09243209
11791155	_hypernym	11556857
00751145	_derivationally_related_form	02576921
00090779	_derivationally_related_form	02308741
09365128	_instance_hypernym	09360122
12774641	_hypernym	12651821
15227846	_has_part	15228162
07150850	_derivationally_related_form	00760956
09062791	_instance_hypernym	08524735
08733415	_instance_hypernym	08524735
10008123	_synset_domain_topic_of	08199025
01901289	_hypernym	01831531
08101085	_synset_domain_topic_of	06037666
00807178	_derivationally_related_form	00076341
07080868	_derivationally_related_form	00941990
01668257	_hypernym	01657723
08895928	_instance_hypernym	09316454
02892392	_hypernym	02740764
02434541	_derivationally_related_form	01081456
01828736	_derivationally_related_form	10058411
14338942	_hypernym	14336539
03013718	_hypernym	03629986
08860123	_member_of_domain_region	10678937
08723006	_has_part	08728462
13258362	_derivationally_related_form	02291548
08860123	_member_of_domain_region	03906590
02755529	_synset_domain_topic_of	08199025
01719921	_derivationally_related_form	00552097
08969798	_instance_hypernym	08524735
07601809	_derivationally_related_form	00114615
06295235	_member_of_domain_usage	02836607
10483530	_derivationally_related_form	01881696
01548718	_derivationally_related_form	06428646
01684663	_derivationally_related_form	10391653
11524451	_hypernym	11524662
04079933	_hypernym	03269401
01949817	_derivationally_related_form	09910222
08860123	_member_of_domain_region	13245076
07345593	_synset_domain_topic_of	06090869
08043169	_instance_hypernym	08392137
00652346	_derivationally_related_form	00152018
00964478	_derivationally_related_form	07011387
01089878	_derivationally_related_form	01012360
01576478	_derivationally_related_form	00841091
01432353	_derivationally_related_form	05301072
03322099	_derivationally_related_form	02420232
00954311	_synset_domain_topic_of	08199025
03779621	_derivationally_related_form	01662771
10402417	_derivationally_related_form	08060694
02109818	_derivationally_related_form	09488259
05408684	_hypernym	05407119
05338410	_hypernym	05333777
01195867	_synset_domain_topic_of	08441203
04153751	_hypernym	03323703
08734853	_instance_hypernym	08524735
03594734	_hypernym	04489008
10037385	_derivationally_related_form	01172275
00181258	_derivationally_related_form	11683556
08131530	_has_part	08395991
08713136	_instance_hypernym	08524735
07922764	_hypernym	07881800
01215902	_hypernym	00407535
01637633	_derivationally_related_form	05769726
00905677	_synset_domain_topic_of	08441203
05542686	_hypernym	05470189
06278136	_derivationally_related_form	02180529
05395286	_derivationally_related_form	05395548
10403366	_hypernym	10129825
03427656	_hypernym	03084420
06873252	_hypernym	00033020
02061495	_derivationally_related_form	00555983
10327583	_derivationally_related_form	02570267
09043411	_instance_hypernym	08654360
09052652	_instance_hypernym	08574314
01559055	_derivationally_related_form	13904843
01730799	_derivationally_related_form	08187988
06544841	_hypernym	06479665
13655262	_hypernym	13603305
09044862	_has_part	09060768
08214272	_synset_domain_topic_of	08199025
15174218	_has_part	15212167
01356750	_derivationally_related_form	04935528
00381013	_derivationally_related_form	03099945
13632461	_hypernym	13601596
09627017	_derivationally_related_form	01543731
08898457	_instance_hypernym	08524735
05938014	_synset_domain_topic_of	00704305
01644373	_hypernym	01639765
10768903	_derivationally_related_form	01535246
04025748	_hypernym	03740161
00158804	_derivationally_related_form	08418103
00914632	_derivationally_related_form	01629000
02811719	_hypernym	03763968
06845599	_member_of_domain_usage	03747103
01684663	_derivationally_related_form	00936620
09023321	_member_of_domain_region	06966825
08756884	_derivationally_related_form	03058754
08860123	_member_of_domain_region	13249245
00715674	_derivationally_related_form	01329239
00610222	_hypernym	00582388
09145655	_instance_hypernym	08524735
05083200	_derivationally_related_form	00328802
13460991	_hypernym	13518963
00360932	_derivationally_related_form	13532886
01082606	_derivationally_related_form	01239064
01323338	_verb_group	01323793
02844728	_derivationally_related_form	03089348
03753826	_hypernym	03740161
13629309	_hypernym	13601596
00320852	_derivationally_related_form	01421622
06295235	_member_of_domain_usage	04371430
01172275	_derivationally_related_form	00748515
01322509	_derivationally_related_form	14287113
14171492	_hypernym	14151139
00241038	_derivationally_related_form	00351638
04110654	_hypernym	03579982
01951276	_derivationally_related_form	01106272
01915365	_verb_group	01853696
05450888	_hypernym	05430628
01298931	_derivationally_related_form	00708017
00357275	_derivationally_related_form	01456771
03058603	_hypernym	03309808
07911371	_hypernym	07884567
00076400	_derivationally_related_form	10759702
02762468	_verb_group	02760622
02846322	_derivationally_related_form	01070187
14661740	_hypernym	14625458
04530566	_has_part	02709367
05307773	_derivationally_related_form	00331082
00595333	_hypernym	00586262
06596364	_hypernym	06595351
00049900	_verb_group	00177243
02458103	_hypernym	02376958
07640653	_hypernym	07640203
14002279	_derivationally_related_form	02673134
10236842	_hypernym	00007846
08022259	_instance_hypernym	08392137
00315020	_verb_group	00315330
01173965	_derivationally_related_form	01231652
00438178	_derivationally_related_form	00330457
00434077	_derivationally_related_form	13822995
03600977	_derivationally_related_form	02660147
02727039	_derivationally_related_form	08399586
00229026	_derivationally_related_form	03212811
00270440	_hypernym	00126264
10179291	_hypernym	10439851
01205696	_derivationally_related_form	00124880
02012344	_derivationally_related_form	10724699
01428853	_derivationally_related_form	02887741
01871979	_verb_group	01872645
00677299	_hypernym	00671351
00773235	_hypernym	00766234
00353782	_derivationally_related_form	00429060
02172127	_hypernym	02172888
10764296	_hypernym	00007846
05328115	_hypernym	05328867
00341109	_hypernym	00331950
10127555	_hypernym	09617867
01279978	_also_see	02164402
10659042	_hypernym	10241300
01690294	_verb_group	01582645
00605511	_hypernym	00586262
10221656	_hypernym	00007846
01967634	_hypernym	01967373
10268299	_hypernym	00007846
09828600	_hypernym	00007846
06687178	_hypernym	06686736
00968211	_derivationally_related_form	10483138
00271711	_hypernym	00126264
01459696	_hypernym	01458973
02752695	_verb_group	01007924
06218308	_hypernym	06212839
00946650	_hypernym	00945401
02631238	_derivationally_related_form	01639765
09946278	_hypernym	09629752
04606358	_derivationally_related_form	01566185
00171586	_hypernym	00205885
02337364	_hypernym	02327200
01877204	_hypernym	01850315
05204637	_hypernym	04723816
06838652	_hypernym	06828818
00048828	_derivationally_related_form	02005948
10504206	_hypernym	10632576
01387786	_derivationally_related_form	01149911
08304135	_member_meronym	08773880
11414411	_hypernym	11410625
07075172	_member_of_domain_usage	10627899
05126066	_hypernym	05125377
12289115	_hypernym	15098161
08967868	_instance_hypernym	08696931
00152887	_hypernym	00151689
13509528	_synset_domain_topic_of	06079620
05755883	_derivationally_related_form	00599992
09283767	_hypernym	09334396
08173515	_member_meronym	08949093
02425756	_hypernym	01864707
02163616	_hypernym	01342529
10064405	_hypernym	10794014
05194151	_hypernym	05190804
11386346	_instance_hypernym	10030277
06820212	_hypernym	06818970
12695760	_hypernym	11585340
10989610	_instance_hypernym	10650162
00752954	_hypernym	00752431
00035189	_derivationally_related_form	02526085
07477945	_hypernym	07283608
08293831	_hypernym	07951464
08238660	_hypernym	07975026
12334686	_hypernym	11567411
07412310	_derivationally_related_form	02763609
08929922	_member_meronym	09708405
02005238	_hypernym	01507175
02163746	_hypernym	02106506
06043075	_hypernym	06045562
02129289	_derivationally_related_form	05656537
01587406	_hypernym	01507175
01675963	_derivationally_related_form	00261604
02406585	_derivationally_related_form	10671613
09629477	_synset_domain_topic_of	07006119
14500567	_derivationally_related_form	00181875
00762478	_hypernym	00813978
00066636	_derivationally_related_form	02528380
06744396	_hypernym	06738281
00552097	_hypernym	00548326
15046900	_derivationally_related_form	00445169
13906936	_hypernym	13905792
08570758	_derivationally_related_form	01082290
11813309	_hypernym	11573660
01075117	_synset_domain_topic_of	08199025
14625458	_derivationally_related_form	01603303
13171041	_hypernym	13167078
10200531	_derivationally_related_form	02346136
10584318	_derivationally_related_form	01329239
01323793	_derivationally_related_form	15032376
12967504	_hypernym	11590783
12238913	_hypernym	13112664
04074482	_derivationally_related_form	00082563
00160261	_hypernym	00126264
13224086	_hypernym	11534677
07813107	_derivationally_related_form	02196214
00944788	_hypernym	00941990
07377082	_derivationally_related_form	02183175
02371811	_hypernym	02367363
07302542	_synset_domain_topic_of	06090869
00031921	_derivationally_related_form	13928388
01048912	_hypernym	00407535
01688812	_hypernym	01657723
02593107	_hypernym	02413480
00908492	_derivationally_related_form	01685313
01654863	_hypernym	01639765
09952539	_derivationally_related_form	01732921
11771383	_hypernym	11567411
02438897	_hypernym	01864707
10770545	_hypernym	10391653
12742546	_hypernym	11567411
01892876	_hypernym	01864707
08081403	_synset_domain_topic_of	00523513
10045454	_hypernym	10631941
11734872	_hypernym	11571907
13214813	_hypernym	13166338
01629958	_derivationally_related_form	05978623
12015076	_hypernym	11579418
01684435	_hypernym	01657723
10514429	_synset_domain_topic_of	00523513
09148970	_has_part	09150448
08956760	_instance_hypernym	08700255
01683271	_synset_domain_topic_of	00933420
08810999	_instance_hypernym	09316454
12598247	_hypernym	11534677
12571194	_hypernym	11585340
07197021	_derivationally_related_form	00669970
02030709	_hypernym	01507175
13227009	_hypernym	13166338
12201456	_hypernym	11575425
06442239	_instance_hypernym	06394865
01781274	_hypernym	01759182
01566386	_hypernym	01504437
00752764	_verb_group	01063695
00626428	_derivationally_related_form	10508862
12398682	_hypernym	11562747
11664929	_hypernym	08103777
12724201	_member_meronym	12726670
01735062	_hypernym	01657723
12097927	_hypernym	11562747
01843055	_derivationally_related_form	00311809
06295235	_member_of_domain_usage	03357081
10929886	_instance_hypernym	09989502
15237044	_hypernym	15236475
07762534	_hypernym	07705931
14498404	_derivationally_related_form	00492706
02294761	_hypernym	01759182
01588134	_derivationally_related_form	03327234
11542920	_hypernym	11534677
05826469	_derivationally_related_form	00667747
01930738	_synset_domain_topic_of	00298497
08720481	_has_part	09377657
11817914	_hypernym	12205694
12964750	_hypernym	11592146
12127890	_hypernym	11556857
12591897	_hypernym	11556857
02252039	_hypernym	01759182
12537437	_hypernym	11585340
09141526	_has_part	09142887
12039743	_member_meronym	12054902
11708658	_hypernym	13104059
11996092	_hypernym	11579418
01853072	_hypernym	01507175
08565701	_derivationally_related_form	02710673
02490030	_hypernym	01862557
12606545	_hypernym	12205694
00650932	_hypernym	00650353
12238306	_hypernym	11575425
05685538	_derivationally_related_form	00518653
07211950	_derivationally_related_form	01802219
02012063	_hypernym	01507175
08860123	_member_of_domain_region	04601159
12816753	_hypernym	11744859
13291831	_synset_domain_topic_of	08441203
10763725	_hypernym	00007846
09007723	_member_meronym	09706396
00593837	_hypernym	00586262
02173240	_hypernym	01762525
03509025	_derivationally_related_form	00372665
01840643	_hypernym	01507175
04208210	_derivationally_related_form	01312810
01530846	_hypernym	01507175
01873850	_hypernym	08103777
02641463	_derivationally_related_form	10763725
01412479	_hypernym	01387617
02017663	_hypernym	02016523
11845387	_hypernym	11573660
10207831	_derivationally_related_form	00784342
01097500	_derivationally_related_form	10512201
02558350	_hypernym	01429349
00963570	_hypernym	00740577
02604157	_hypernym	02554730
02183175	_derivationally_related_form	07377082
03792048	_derivationally_related_form	01660640
09141526	_has_part	09145217
00086320	_synset_domain_topic_of	00612160
11354145	_instance_hypernym	10467395
01229938	_derivationally_related_form	02428924
00047945	_derivationally_related_form	10033082
02296480	_hypernym	01762525
00348008	_derivationally_related_form	01875295
15257416	_hypernym	05867413
02582919	_hypernym	01429349
12100538	_member_meronym	12128645
15159583	_derivationally_related_form	00735389
02321342	_hypernym	08103777
00764031	_synset_domain_topic_of	00759694
08959254	_instance_hypernym	08698379
01991931	_hypernym	01835496
12870392	_hypernym	11579418
09827363	_hypernym	10129825
12398990	_hypernym	11567411
01523656	_hypernym	01342529
01929396	_member_meronym	01931277
12405209	_member_meronym	12407079
08860123	_member_of_domain_region	08431721
01102839	_hypernym	01101913
11719468	_member_meronym	11727976
01940488	_hypernym	08102555
02058756	_derivationally_related_form	09993252
01037910	_derivationally_related_form	06371267
09408977	_instance_hypernym	09411430
02638835	_hypernym	01429349
06845599	_member_of_domain_usage	04221994
01534034	_hypernym	01507175
02203739	_hypernym	01759182
01878500	_hypernym	01864707
06254007	_hypernym	06253690
12132299	_hypernym	11556857
06295235	_member_of_domain_usage	04356056
09290626	_instance_hypernym	09360122
08902196	_instance_hypernym	08654360
09060768	_has_part	09064966
12455787	_hypernym	11561228
05399486	_hypernym	05303402
07046737	_synset_domain_topic_of	07020895
15298283	_synset_domain_topic_of	08083599
06588511	_synset_domain_topic_of	06128570
09075842	_has_part	09076675
01726960	_member_meronym	01734273
09656673	_hypernym	09645091
01501960	_hypernym	01494310
02687191	_synset_domain_topic_of	06037666
09057311	_has_part	09288946
06845599	_member_of_domain_usage	03441778
00461493	_derivationally_related_form	13925550
06845599	_member_of_domain_usage	03976268
08860123	_member_of_domain_region	04495051
08860123	_member_of_domain_region	03967270
12039743	_member_meronym	12074678
02581957	_hypernym	02554730
01891249	_hypernym	01831531
01811441	_derivationally_related_form	10184946
01793818	_hypernym	01504437
11101000	_instance_hypernym	10467395
01472638	_synset_domain_topic_of	01861778
08908509	_instance_hypernym	09316454
08853741	_has_part	09467765
08009834	_hypernym	08008335
08687709	_instance_hypernym	08685677
08713772	_has_part	08915784
05540513	_has_part	05544575
09696280	_hypernym	09641757
00806502	_derivationally_related_form	06687178
12039743	_member_meronym	12079737
06295235	_member_of_domain_usage	00800121
12246232	_hypernym	13112664
11643835	_hypernym	13108841
12597640	_hypernym	11556857
13489037	_derivationally_related_form	02942769
02474110	_hypernym	02472293
08860123	_member_of_domain_region	10356877
08929922	_has_part	09408977
02122580	_derivationally_related_form	01881180
07281219	_hypernym	07037465
02491590	_hypernym	01862557
14422179	_derivationally_related_form	00205046
12615427	_hypernym	11555413
11911591	_member_meronym	11983739
02200705	_hypernym	01762525
07181546	_derivationally_related_form	00804802
14446878	_derivationally_related_form	02507736
01305241	_derivationally_related_form	03933529
08860123	_member_of_domain_region	07302164
08723006	_has_part	09286843
11167595	_instance_hypernym	10450303
08860123	_member_of_domain_region	10216403
11820323	_hypernym	11573660
06845599	_member_of_domain_usage	04535634
11881426	_hypernym	11575425
11841529	_member_meronym	11850337
12501745	_member_meronym	12579242
09309820	_instance_hypernym	09328904
07896994	_hypernym	07891726
00803815	_derivationally_related_form	06687178
12761284	_hypernym	12651821
08394922	_synset_domain_topic_of	08199025
15156187	_hypernym	15155220
03625355	_hypernym	03309808
01603303	_derivationally_related_form	14586769
02546075	_derivationally_related_form	14436875
04199027	_hypernym	03380867
02253154	_derivationally_related_form	01120448
00360805	_hypernym	00358431
09403581	_instance_hypernym	09360122
06845599	_member_of_domain_usage	03869222
00620532	_derivationally_related_form	14500567
01389186	_hypernym	01387786
09201301	_instance_hypernym	09403734
00054059	_derivationally_related_form	11675537
14702416	_hypernym	14580897
06845599	_member_of_domain_usage	03319858
06295235	_member_of_domain_usage	03600285
02735418	_hypernym	02604760
10431625	_derivationally_related_form	00676450
07075172	_member_of_domain_usage	05831939
08951077	_instance_hypernym	08524735
09004992	_instance_hypernym	08524735
02252634	_synset_domain_topic_of	00015388
00350380	_derivationally_related_form	02033805
10623175	_synset_domain_topic_of	08441203
01183373	_synset_domain_topic_of	08441203
06295235	_member_of_domain_usage	03257877
07355491	_derivationally_related_form	02109818
12061849	_hypernym	11556857
02240377	_hypernym	01762525
00694068	_derivationally_related_form	07500741
08860123	_member_of_domain_region	10643837
10824710	_instance_hypernym	10231515
09042322	_instance_hypernym	08633957
11867525	_member_meronym	11890723
07007171	_derivationally_related_form	01711445
02061495	_derivationally_related_form	03791053
09843602	_derivationally_related_form	00037919
00597728	_hypernym	00586262
08481832	_hypernym	08426461
08723006	_has_part	08727806
01467180	_hypernym	08102555
09448361	_has_part	09283623
09405169	_instance_hypernym	09360122
00459498	_derivationally_related_form	10543795
02635794	_derivationally_related_form	02396205
04568841	_hypernym	03309808
01880937	_hypernym	01862557
00032539	_derivationally_related_form	06716483
08860123	_member_of_domain_region	06496862
01428578	_derivationally_related_form	00160532
01888511	_derivationally_related_form	00867983
09040601	_instance_hypernym	08691669
09890749	_hypernym	00007846
07226545	_derivationally_related_form	00884011
13381734	_derivationally_related_form	02311260
09377315	_instance_hypernym	09411430
02417908	_hypernym	02417504
11778534	_member_meronym	11779300
01845720	_derivationally_related_form	00295701
10773040	_derivationally_related_form	00066191
09991867	_derivationally_related_form	01425892
00152018	_derivationally_related_form	01026095
09085441	_instance_hypernym	08524735
14425715	_derivationally_related_form	08477634
02565687	_derivationally_related_form	00757080
07813409	_hypernym	07809368
10777299	_hypernym	10630188
08894456	_has_part	09430771
00105554	_derivationally_related_form	10224098
00344259	_derivationally_related_form	01543123
01711445	_derivationally_related_form	07006712
06845599	_member_of_domain_usage	03918297
02678839	_derivationally_related_form	14407899
07039949	_hypernym	07037465
09792237	_derivationally_related_form	05217168
01004072	_derivationally_related_form	02709906
01660857	_synset_domain_topic_of	08199025
10150940	_derivationally_related_form	02384940
08993144	_instance_hypernym	09316454
02472223	_derivationally_related_form	06481320
09151216	_instance_hypernym	08524735
02526934	_derivationally_related_form	06373747
08701942	_has_part	08701719
02710673	_derivationally_related_form	08565701
08860123	_member_of_domain_region	04240576
08929922	_member_of_domain_region	06964901
01101958	_derivationally_related_form	01745722
08374049	_derivationally_related_form	00414174
01628449	_derivationally_related_form	10355449
06295235	_member_of_domain_usage	03348454
15218798	_hypernym	15216966
01821132	_derivationally_related_form	14407899
06118563	_derivationally_related_form	10312287
08641113	_derivationally_related_form	10352299
00921738	_derivationally_related_form	03722007
06552116	_synset_domain_topic_of	08441203
10588724	_derivationally_related_form	02642814
02661252	_derivationally_related_form	07366627
01765392	_derivationally_related_form	00759551
01252280	_derivationally_related_form	00413876
05311054	_has_part	05314639
06566805	_hypernym	06566077
10055847	_synset_domain_topic_of	08199025
10058411	_derivationally_related_form	01820302
00436404	_derivationally_related_form	00195569
03909160	_hypernym	02727825
13125117	_synset_domain_topic_of	06066555
07722217	_hypernym	07707451
00970645	_hypernym	00955060
01311520	_has_part	01300508
08705251	_instance_hypernym	08524735
06449254	_instance_hypernym	06431740
01814815	_derivationally_related_form	07492655
09873242	_synset_domain_topic_of	08199025
01350971	_verb_group	01350699
