#	top	0.001
08578517	_derivationally_related_form	02661574
02661574	_derivationally_related_form	08578517
00857923	_derivationally_related_form	07555647
01792567	_derivationally_related_form	07494363
00218208	_hypernym	00217014
06727616	_derivationally_related_form	00971650
10758847	_hypernym	10630188
02811936	_derivationally_related_form	02335629
07410745	_derivationally_related_form	01414916
02736778	_derivationally_related_form	00900726
01668436	_hypernym	01662784
02495922	_also_see	01870889
01336159	_hypernym	01332730
01802309	_hypernym	01504437
10085217	_derivationally_related_form	05640339
00823669	_derivationally_related_form	06711855
09117351	_has_part	09238425
05549061	_derivationally_related_form	01239359
12064183	_hypernym	11556857
02449011	_derivationally_related_form	08236438
10058411	_derivationally_related_form	01820302
02769460	_derivationally_related_form	00185857
08949093	_has_part	08951077
00660102	_derivationally_related_form	14429985
08860123	_member_of_domain_region	08437968
05941423	_derivationally_related_form	00683280
01915093	_hypernym	01342529
08929922	_member_meronym	09708405
06513366	_derivationally_related_form	00753428
09303647	_has_part	09197945
01430952	_hypernym	02116118
01646941	_derivationally_related_form	04928416
00966599	_hypernym	00965895
08843215	_has_part	08964288
02814860	_derivationally_related_form	01933204
00915830	_derivationally_related_form	07130341
08860123	_member_of_domain_region	13382766
08921850	_has_part	08926381
01580050	_also_see	00903668
00614057	_derivationally_related_form	10006842
07223985	_derivationally_related_form	00937208
01411085	_derivationally_related_form	01163047
10417168	_derivationally_related_form	02582615
08172103	_member_meronym	08848094
09023321	_has_part	09027292
00686890	_derivationally_related_form	01010118
09941964	_derivationally_related_form	00751887
02726884	_hypernym	02604760
09756961	_derivationally_related_form	01774426
07184391	_derivationally_related_form	01091427
01380638	_derivationally_related_form	01014066
00009147	_derivationally_related_form	13516842
00565279	_derivationally_related_form	14730553
00838043	_derivationally_related_form	06759349
00086835	_derivationally_related_form	00823884
06253371	_derivationally_related_form	02043190
09118639	_instance_hypernym	08665504
01238358	_derivationally_related_form	08511970
09244972	_instance_hypernym	09411430
08083599	_has_part	08085824
01305551	_instance_hypernym	00973077
01779165	_derivationally_related_form	01222666
01509584	_verb_group	01506157
02364520	_hypernym	02329401
00574341	_hypernym	00126264
00083523	_hypernym	01340439
00692907	_derivationally_related_form	01219075
10520804	_derivationally_related_form	02208903
05786372	_derivationally_related_form	00608808
07125096	_derivationally_related_form	00865387
10513120	_derivationally_related_form	00996102
01548718	_derivationally_related_form	00397760
06805297	_derivationally_related_form	00937208
13342692	_derivationally_related_form	02545272
06598445	_derivationally_related_form	00607114
01051801	_derivationally_related_form	01501960
06845599	_member_of_domain_usage	03891851
01820901	_derivationally_related_form	00425451
02953598	_synset_domain_topic_of	05946687
08860123	_member_of_domain_region	01242354
07755411	_hypernym	07705931
00514069	_derivationally_related_form	04952120
00963241	_derivationally_related_form	00963283
14425715	_derivationally_related_form	08477634
00086809	_derivationally_related_form	10523519
08340153	_member_meronym	08194266
01827858	_derivationally_related_form	09771435
03572449	_hypernym	03169390
anomaly:	09429934	_member_of_domain_usage	09403734
09207288	_has_part	09020440
02648639	_derivationally_related_form	02125409
06385434	_synset_domain_topic_of	08083599
04858785	_derivationally_related_form	00249721
anomaly:	10759151	_hypernym	02413480
01845720	_derivationally_related_form	09629752
04331277	_hypernym	03001627
01446901	_derivationally_related_form	06890254
00836236	_derivationally_related_form	00900070
00590383	_derivationally_related_form	10164025
00924873	_derivationally_related_form	10681383
03542860	_hypernym	02821627
10252075	_derivationally_related_form	02460619
08735564	_has_part	08740875
02909006	_derivationally_related_form	01105737
07334876	_derivationally_related_form	00388635
02344060	_derivationally_related_form	13299651
08358963	_synset_domain_topic_of	00759694
10186774	_derivationally_related_form	01194418
09938272	_synset_domain_topic_of	08199025
07203126	_derivationally_related_form	01011725
08860123	_member_of_domain_region	13391452
01362568	_derivationally_related_form	14992287
06807198	_derivationally_related_form	00948853
00622384	_derivationally_related_form	07510495
01018928	_derivationally_related_form	06770875
01631072	_derivationally_related_form	00269963
01543998	_derivationally_related_form	04161981
08855126	_instance_hypernym	08524735
11261184	_instance_hypernym	09765278
09158024	_instance_hypernym	08695539
01276970	_derivationally_related_form	03832405
06845599	_member_of_domain_usage	03296759
08860123	_member_of_domain_region	03694761
00216561	_synset_domain_topic_of	00243918
01198307	_derivationally_related_form	02581477
00904046	_derivationally_related_form	01227691
00037396	_derivationally_related_form	02367363
02200686	_derivationally_related_form	10025730
15129572	_instance_hypernym	15243730
08427163	_hypernym	08426816
08860123	_member_of_domain_region	10413276
01672014	_hypernym	01291069
01150200	_derivationally_related_form	02314275
01190561	_synset_domain_topic_of	08441203
01194904	_synset_domain_topic_of	08441203
01012125	_synset_domain_topic_of	08199025
02487573	_derivationally_related_form	10757193
02519666	_hypernym	02367363
01646866	_verb_group	01629958
10259348	_derivationally_related_form	00594580
08723006	_has_part	08725692
01665332	_synset_domain_topic_of	00243918
02590072	_derivationally_related_form	01208597
10260166	_synset_domain_topic_of	08199025
10100124	_derivationally_related_form	02000868
08986066	_instance_hypernym	08691669
09901143	_synset_domain_topic_of	00471613
08727945	_instance_hypernym	08524735
03180504	_derivationally_related_form	01619929
08849226	_instance_hypernym	08691669
07544647	_derivationally_related_form	02533313
00801782	_derivationally_related_form	06716234
02466134	_derivationally_related_form	10592397
08951077	_instance_hypernym	08524735
00444975	_synset_domain_topic_of	00243918
06438748	_instance_hypernym	06394865
00455348	_derivationally_related_form	00230276
05282746	_hypernym	05269901
00604228	_hypernym	00586262
08155302	_hypernym	08153437
09717047	_hypernym	09686536
06761603	_derivationally_related_form	00809654
00897026	_derivationally_related_form	01723224
09941964	_synset_domain_topic_of	08199025
07357679	_derivationally_related_form	00474017
09077111	_instance_hypernym	08524735
02159427	_derivationally_related_form	10562749
04726938	_derivationally_related_form	01258617
02416278	_derivationally_related_form	01205156
10482054	_derivationally_related_form	00884317
00066977	_derivationally_related_form	13505843
00215800	_derivationally_related_form	14535643
03908204	_has_part	03974215
08950907	_instance_hypernym	08524735
02091165	_derivationally_related_form	15280497
00055142	_derivationally_related_form	00849523
00768778	_derivationally_related_form	06695862
14997012	_derivationally_related_form	00332154
00853633	_derivationally_related_form	10221312
09988703	_derivationally_related_form	02639075
00593219	_derivationally_related_form	10474645
09779280	_derivationally_related_form	14324274
08860123	_member_of_domain_region	10387712
06649567	_derivationally_related_form	00763399
08860123	_member_of_domain_region	06489190
08524735	_has_part	08543081
02766328	_derivationally_related_form	00070641
00355919	_derivationally_related_form	00841125
00951601	_hypernym	00978549
02681795	_also_see	02682424
06954303	_hypernym	06953731
15214419	_hypernym	15214068
02675701	_derivationally_related_form	09964411
01624568	_derivationally_related_form	13913566
00397010	_derivationally_related_form	00201034
13894434	_derivationally_related_form	02714360
07813324	_hypernym	07809368
02592667	_derivationally_related_form	00829378
00079212	_derivationally_related_form	02207890
06731802	_derivationally_related_form	00981083
04980463	_derivationally_related_form	01052248
03074855	_derivationally_related_form	00038365
10743675	_derivationally_related_form	00745187
07510625	_derivationally_related_form	01783022
01120069	_derivationally_related_form	00773814
01452918	_derivationally_related_form	00115500
00014742	_derivationally_related_form	15273955
08771116	_instance_hypernym	08524735
00255389	_derivationally_related_form	15055936
09862845	_hypernym	00007846
02226013	_derivationally_related_form	00102927
02836035	_hypernym	04574999
00684507	_synset_domain_topic_of	05946687
08432820	_synset_domain_topic_of	08199025
08143653	_hypernym	08123167
08678783	_hypernym	08593262
00493259	_derivationally_related_form	14487731
01688256	_derivationally_related_form	00900957
01387786	_derivationally_related_form	00369399
10575787	_derivationally_related_form	01317723
10018021	_derivationally_related_form	00807461
00593669	_derivationally_related_form	05781145
00298497	_derivationally_related_form	01512259
01358191	_hypernym	02327200
00827782	_derivationally_related_form	02716767
10689564	_derivationally_related_form	01666327
07221756	_derivationally_related_form	00953216
03216828	_derivationally_related_form	02085742
00691648	_hypernym	00671351
03711145	_hypernym	03944672
04285622	_hypernym	03563967
02110341	_hypernym	02084071
14075199	_hypernym	14151139
01002677	_hypernym	00996969
07220773	_derivationally_related_form	00953216
03076104	_synset_domain_topic_of	08199025
13757249	_derivationally_related_form	01912709
anomaly:	08860123	_member_of_domain_region	08519444
06453324	_has_part	06435651
06498569	_member_meronym	06837465
01846320	_derivationally_related_form	01105737
00866423	_hypernym	00863513
14822141	_derivationally_related_form	00370412
00229280	_verb_group	00229026
03543394	_hypernym	02958343
07342495	_derivationally_related_form	00343771
13154190	_synset_domain_topic_of	06066555
13480667	_derivationally_related_form	01458664
01298931	_derivationally_related_form	00708017
02410855	_verb_group	02407987
14386590	_hypernym	14083790
04444345	_hypernym	03892891
01966861	_derivationally_related_form	00129089
15125097	_instance_hypernym	15247518
02909006	_derivationally_related_form	00815801
00076400	_derivationally_related_form	10759702
03791235	_has_part	02891188
02958343	_has_part	04294614
13454479	_derivationally_related_form	00457998
01567888	_derivationally_related_form	06071934
03793186	_hypernym	03391770
08889521	_instance_hypernym	08524735
05509146	_hypernym	05237227
02689299	_derivationally_related_form	00367976
00205885	_derivationally_related_form	14422179
01488313	_derivationally_related_form	00395797
00156601	_derivationally_related_form	05108947
02911485	_synset_domain_topic_of	06128570
06665108	_synset_domain_topic_of	06128570
00293916	_derivationally_related_form	01914947
00052146	_derivationally_related_form	01305731
02085573	_derivationally_related_form	11512992
13395407	_hypernym	13393762
01456771	_derivationally_related_form	02156532
10271525	_hypernym	00007846
00812526	_derivationally_related_form	01572978
01511706	_derivationally_related_form	04011827
07560903	_derivationally_related_form	10012484
12489524	_hypernym	15098161
00285557	_derivationally_related_form	02091885
00120515	_derivationally_related_form	01966168
10645854	_derivationally_related_form	01924882
07379223	_derivationally_related_form	02185664
04953186	_derivationally_related_form	00424869
00327031	_synset_domain_topic_of	00004475
09437369	_derivationally_related_form	01558883
01558883	_derivationally_related_form	13904843
00560893	_derivationally_related_form	09433952
02767760	_verb_group	02764765
14365741	_hypernym	14299637
05524430	_hypernym	05329735
00336260	_verb_group	00336718
03235796	_hypernym	02773037
10111903	_hypernym	10518602
03644378	_derivationally_related_form	01604251
03646809	_hypernym	04018667
01383800	_hypernym	01380638
15049594	_derivationally_related_form	02069888
01991931	_hypernym	01835496
01173660	_derivationally_related_form	02087745
07809368	_derivationally_related_form	02191766
02897524	_derivationally_related_form	05217168
00505802	_derivationally_related_form	04594489
03432972	_hypernym	02743547
01067577	_derivationally_related_form	00439958
00356954	_hypernym	00356258
00657604	_hypernym	00658082
09252970	_derivationally_related_form	02025009
00471711	_derivationally_related_form	00395333
05678932	_derivationally_related_form	00571643
02807731	_derivationally_related_form	00037919
anomaly:	09011151	_synset_domain_topic_of	09011518
03052464	_hypernym	04202417
10112591	_derivationally_related_form	01074650
10255567	_hypernym	10503452
00277659	_derivationally_related_form	01009871
12165608	_hypernym	11567411
12215373	_hypernym	11567411
02485631	_derivationally_related_form	03491724
01814396	_derivationally_related_form	07542675
01210816	_derivationally_related_form	02651424
00255214	_derivationally_related_form	00025034
02499990	_hypernym	01862557
01640550	_derivationally_related_form	09805475
01772222	_hypernym	01769347
07521437	_hypernym	07519253
00083260	_hypernym	00030358
00065070	_derivationally_related_form	10595647
03141702	_hypernym	03183080
02060141	_hypernym	01378556
00281101	_derivationally_related_form	00274707
07073447	_member_of_domain_usage	14950300
07275489	_hypernym	07274425
12158148	_member_meronym	12159055
03684740	_hypernym	03592245
00406963	_derivationally_related_form	01894758
12587686	_hypernym	11556857
00976653	_verb_group	02589576
01425892	_hypernym	01226215
13573666	_derivationally_related_form	00459114
05113133	_derivationally_related_form	02336449
01312371	_hypernym	00173338
01179707	_derivationally_related_form	02543181
08760510	_derivationally_related_form	02960130
00532607	_derivationally_related_form	00932088
00704305	_derivationally_related_form	00643197
02666239	_derivationally_related_form	02064745
00149508	_derivationally_related_form	01595830
02244007	_hypernym	01759182
01639105	_derivationally_related_form	13388245
13368052	_derivationally_related_form	02285392
12293180	_hypernym	12205694
12532720	_hypernym	11585340
01046441	_hypernym	01028655
00276373	_hypernym	00126264
08859173	_derivationally_related_form	03003744
12775225	_hypernym	11567411
02771320	_derivationally_related_form	14215331
02072501	_hypernym	01992503
07161429	_hypernym	07160883
01619929	_derivationally_related_form	00217014
02602620	_hypernym	01432517
00795632	_verb_group	02498320
00400101	_hypernym	00126264
01430633	_derivationally_related_form	10299700
13283764	_hypernym	13278375
04164989	_derivationally_related_form	01563005
06497459	_derivationally_related_form	00279239
12226322	_member_meronym	12238306
01201089	_derivationally_related_form	05603160
04783247	_hypernym	04782878
01995211	_derivationally_related_form	03233905
02923745	_derivationally_related_form	06970103
05718254	_hypernym	05712076
03906997	_derivationally_related_form	01698271
01055404	_derivationally_related_form	07129202
13777344	_derivationally_related_form	01182709
02049672	_hypernym	01504437
02505807	_verb_group	02373578
01419082	_hypernym	01342529
01432517	_hypernym	08108972
01949218	_synset_domain_topic_of	00815801
01639369	_member_meronym	01647803
01585577	_hypernym	01507175
11831874	_hypernym	13112664
06845599	_member_of_domain_usage	03911251
11251995	_instance_hypernym	10650162
01502262	_member_meronym	01831519
10189278	_hypernym	10020890
14498404	_derivationally_related_form	00492410
02159271	_member_meronym	02222718
00706975	_derivationally_related_form	09958892
12615710	_hypernym	13121544
01622596	_hypernym	01507175
12877244	_hypernym	11669921
01762525	_hypernym	08108972
09887034	_derivationally_related_form	00712135
08486971	_hypernym	08294696
01455986	_hypernym	01432517
02460275	_hypernym	01864707
01601550	_hypernym	01504437
12223950	_hypernym	11567411
11911591	_member_meronym	12032939
01835087	_hypernym	01504437
12899333	_hypernym	11579418
03945615	_hypernym	04586932
05395548	_derivationally_related_form	04519153
04493505	_derivationally_related_form	01580928
12867679	_hypernym	11579418
00027167	_derivationally_related_form	00413876
10524413	_derivationally_related_form	00717358
01079042	_hypernym	01077350
12410715	_member_meronym	12418680
11981314	_hypernym	11579418
02544086	_hypernym	01432517
00504676	_derivationally_related_form	15015501
01794813	_member_meronym	01797767
00147187	_derivationally_related_form	02023107
13473097	_derivationally_related_form	00072989
06550552	_hypernym	06549661
01817424	_member_meronym	01819600
11963158	_hypernym	11579418
12064996	_hypernym	11556857
03682487	_derivationally_related_form	01348174
anomaly:	08798771	_similar_to	08021785
12749852	_hypernym	13112664
12531328	_hypernym	13112664
11821777	_hypernym	11573660
02344006	_hypernym	01864707
01450081	_hypernym	01342529
08075647	_derivationally_related_form	10602470
07546125	_derivationally_related_form	01463965
08816236	_member_meronym	09750891
11891838	_hypernym	11575425
12838027	_member_meronym	12870392
02610541	_hypernym	01429349
01499898	_hypernym	01429349
01488245	_derivationally_related_form	14424780
10808353	_instance_hypernym	10467395
13229747	_hypernym	13167078
13200986	_hypernym	11545714
14481929	_derivationally_related_form	01821266
13580723	_derivationally_related_form	01183573
00646332	_hypernym	00646833
12837643	_hypernym	11579418
02256109	_derivationally_related_form	13370448
01428155	_hypernym	01342529
13472125	_synset_domain_topic_of	06084469
12213485	_hypernym	11534677
01649999	_derivationally_related_form	07252764
02570038	_hypernym	01432517
00625963	_hypernym	00674607
08103777	_hypernym	07992450
02292272	_hypernym	01762525
01643374	_hypernym	01626600
02036578	_derivationally_related_form	04826235
12952165	_hypernym	11545714
05699600	_hypernym	05698247
01560511	_hypernym	01507175
06048552	_hypernym	06047430
02527145	_hypernym	01429349
13291189	_derivationally_related_form	02543874
12039743	_member_meronym	12045352
00547022	_derivationally_related_form	07118747
11629501	_member_meronym	11630017
00371264	_hypernym	00126264
01015244	_derivationally_related_form	06648207
01880113	_hypernym	01831531
10942144	_instance_hypernym	10020890
12336092	_hypernym	12334891
02038993	_hypernym	02022684
01414916	_derivationally_related_form	07410745
01189282	_derivationally_related_form	00906367
02326237	_hypernym	01864707
06497459	_derivationally_related_form	02330967
12838027	_member_meronym	12852726
02267060	_hypernym	02251743
00935827	_hypernym	00933821
05638063	_derivationally_related_form	10791221
00064479	_also_see	00931555
09161803	_has_part	09162414
02180529	_derivationally_related_form	07371293
01585890	_hypernym	01507175
06944156	_hypernym	06943771
08813978	_has_part	08814333
09031653	_has_part	09032981
12148079	_hypernym	11556857
02025353	_hypernym	01835496
00868591	_derivationally_related_form	10533013
02450256	_derivationally_related_form	13924659
10588724	_derivationally_related_form	02642814
02656189	_derivationally_related_form	03492250
00882682	_hypernym	01024190
00056688	_synset_domain_topic_of	08199025
07509996	_derivationally_related_form	00925490
01372682	_hypernym	01376245
08792548	_member_of_domain_region	08345613
09048460	_hypernym	08574314
00612160	_derivationally_related_form	00084230
09772746	_derivationally_related_form	01427278
07366289	_derivationally_related_form	00651991
10602470	_derivationally_related_form	08075647
01033189	_derivationally_related_form	06762711
06252954	_derivationally_related_form	00928630
11719468	_member_meronym	11732857
01965331	_hypernym	01963942
00870213	_derivationally_related_form	07224151
02225204	_hypernym	02222318
01201021	_derivationally_related_form	02030158
01729977	_hypernym	01727646
02126382	_hypernym	02125641
09070793	_has_part	03670456
05711915	_derivationally_related_form	01501113
00212414	_derivationally_related_form	07642471
00539951	_hypernym	00539121
08949093	_has_part	08951278
01371092	_hypernym	01352059
04127904	_derivationally_related_form	01945516
00850501	_derivationally_related_form	01222859
11189829	_instance_hypernym	09765278
07996412	_derivationally_related_form	02654686
09761068	_derivationally_related_form	02470685
00383390	_derivationally_related_form	01346804
02431122	_hypernym	02430045
13421462	_derivationally_related_form	00724029
13464204	_derivationally_related_form	00203866
04930307	_derivationally_related_form	00300537
00991385	_derivationally_related_form	05987835
09252766	_instance_hypernym	09328904
00014201	_derivationally_related_form	00867983
00281101	_derivationally_related_form	04956594
08687709	_instance_hypernym	08685677
02697120	_derivationally_related_form	14541852
06558088	_synset_domain_topic_of	08441203
00785962	_derivationally_related_form	00636728
06468951	_derivationally_related_form	01006421
06295235	_member_of_domain_usage	07142365
00421437	_derivationally_related_form	00071178
08860123	_member_of_domain_region	08587828
01359145	_hypernym	00126264
00488225	_has_part	00340463
08022972	_instance_hypernym	08392137
02366959	_hypernym	02329401
00931040	_derivationally_related_form	01635176
00643473	_derivationally_related_form	05782140
10520804	_derivationally_related_form	02460199
01011725	_derivationally_related_form	07203126
14498404	_derivationally_related_form	00492706
03569964	_has_part	03711145
02293321	_derivationally_related_form	00213186
10334782	_hypernym	09998101
06762711	_derivationally_related_form	00961586
06218308	_hypernym	06212839
08248157	_derivationally_related_form	01707737
02132745	_derivationally_related_form	00878648
09167767	_has_part	09172751
05244239	_synset_domain_topic_of	06060845
09048880	_has_part	09095023
00005041	_derivationally_related_form	00836788
05121418	_derivationally_related_form	00235918
07157273	_member_of_domain_usage	10557246
08567235	_derivationally_related_form	01130607
02129709	_derivationally_related_form	05656537
12335483	_hypernym	12334891
01497634	_hypernym	01494310
08766988	_has_part	09418169
00267041	_verb_group	00266798
10383816	_derivationally_related_form	01628449
00206927	_derivationally_related_form	02401809
05776212	_derivationally_related_form	02107588
14413993	_derivationally_related_form	01030397
05683390	_derivationally_related_form	00784874
10769459	_derivationally_related_form	01158181
06769392	_derivationally_related_form	00617748
06200010	_derivationally_related_form	00350461
08946812	_instance_hypernym	08524735
00261533	_derivationally_related_form	14706026
06845599	_member_of_domain_usage	15071684
anomaly:	05533948	_instance_hypernym	05248181
01109687	_derivationally_related_form	02259241
13575226	_synset_domain_topic_of	06043075
11016374	_instance_hypernym	10088390
08271801	_hypernym	08198398
07193184	_derivationally_related_form	00785962
08113443	_derivationally_related_form	10470779
09141526	_has_part	09228619
06838975	_hypernym	06828818
03797390	_has_part	03485997
01219306	_derivationally_related_form	00012944
09278537	_synset_domain_topic_of	06115701
00949288	_derivationally_related_form	00872107
00733044	_derivationally_related_form	10458111
09353437	_instance_hypernym	09411430
01048569	_derivationally_related_form	07121361
00842989	_derivationally_related_form	09762385
01551195	_derivationally_related_form	04693900
00899597	_derivationally_related_form	10146927
08180190	_derivationally_related_form	02650840
08970318	_instance_hypernym	08524735
09608377	_derivationally_related_form	00092366
11356636	_instance_hypernym	10453533
08555883	_synset_domain_topic_of	06128570
02382204	_derivationally_related_form	00076114
08929922	_member_of_domain_region	06776783
10750640	_synset_domain_topic_of	08083599
00795863	_derivationally_related_form	00206302
08139795	_has_part	08143163
08339939	_hypernym	08339454
00692718	_derivationally_related_form	00932804
08900535	_has_part	09322930
08010942	_synset_domain_topic_of	00759694
01846658	_derivationally_related_form	10546633
00730247	_derivationally_related_form	02391803
04031884	_synset_domain_topic_of	08199025
09102016	_instance_hypernym	08655464
15117809	_hypernym	15113229
08659446	_hypernym	08574314
09774266	_derivationally_related_form	00876442
13574452	_derivationally_related_form	00389406
02322230	_derivationally_related_form	00780889
01693138	_synset_domain_topic_of	00933420
06845599	_member_of_domain_usage	04443918
10698064	_derivationally_related_form	06272290
01792287	_derivationally_related_form	07506569
00780889	_derivationally_related_form	02322230
02862048	_has_part	02738741
06634376	_derivationally_related_form	00831651
13299651	_derivationally_related_form	02284951
10001647	_derivationally_related_form	01017826
01130607	_derivationally_related_form	03878963
09164417	_instance_hypernym	08524735
08404373	_hypernym	08198398
00223854	_derivationally_related_form	01322854
anomaly:	10041373	_also_see	10412910
03980178	_hypernym	03485997
08877382	_instance_hypernym	08633957
00451461	_derivationally_related_form	08160276
09775663	_derivationally_related_form	00872886
09275473	_instance_hypernym	09254614
09822955	_derivationally_related_form	00697062
01195299	_derivationally_related_form	00841901
09165146	_instance_hypernym	08524735
00927430	_derivationally_related_form	07162680
09275473	_has_part	08757569
08108972	_synset_domain_topic_of	06037666
01432474	_derivationally_related_form	05302499
08743945	_instance_hypernym	08633957
00621058	_derivationally_related_form	14379703
10597234	_derivationally_related_form	00996485
02344568	_derivationally_related_form	00966869
05509452	_has_part	05511061
14436438	_derivationally_related_form	01279978
01042242	_synset_domain_topic_of	08083599
15174218	_has_part	15211189
01256417	_derivationally_related_form	09623038
01881180	_derivationally_related_form	09468237
09477567	_instance_hypernym	09360122
01022420	_derivationally_related_form	05774415
00303297	_synset_domain_topic_of	08199025
09049303	_has_part	09134386
00725775	_synset_domain_topic_of	00469651
09044862	_member_of_domain_region	15187451
02277303	_derivationally_related_form	09866661
04123740	_hypernym	04161358
01145359	_derivationally_related_form	02422663
00760956	_derivationally_related_form	01240432
10038778	_derivationally_related_form	08557131
14658109	_hypernym	14625458
01546768	_derivationally_related_form	08653706
10416364	_hypernym	10129825
08920722	_instance_hypernym	09316454
09275473	_member_of_domain_region	03743016
09145083	_instance_hypernym	08524735
01834896	_derivationally_related_form	09355850
03047353	_hypernym	03740161
00510189	_derivationally_related_form	02491383
08389572	_synset_domain_topic_of	08199025
00996485	_derivationally_related_form	10597234
09167652	_instance_hypernym	08524735
09880741	_derivationally_related_form	02571511
00442267	_hypernym	00140123
08453722	_synset_domain_topic_of	08441203
06249177	_synset_domain_topic_of	08199025
06526291	_derivationally_related_form	09935434
14456138	_derivationally_related_form	00457998
10351625	_derivationally_related_form	00614999
00882961	_derivationally_related_form	02124748
08190754	_synset_domain_topic_of	08199025
01891817	_derivationally_related_form	00335988
10485440	_derivationally_related_form	02554066
06295235	_member_of_domain_usage	03600285
10577284	_derivationally_related_form	02302817
02406585	_derivationally_related_form	10671736
10590977	_derivationally_related_form	01810447
03762982	_synset_domain_topic_of	08199025
14779205	_derivationally_related_form	00279465
00572489	_derivationally_related_form	01512259
08120384	_hypernym	08119821
07797641	_derivationally_related_form	01140315
00914632	_hypernym	00913705
01577635	_derivationally_related_form	03948950
09990415	_hypernym	00007846
01143838	_verb_group	01144657
03302121	_derivationally_related_form	01313923
00944548	_derivationally_related_form	07144190
08860123	_member_of_domain_region	04314522
08860123	_member_of_domain_region	03476684
01462928	_derivationally_related_form	09454412
02996840	_hypernym	02716866
01321002	_derivationally_related_form	03045074
01209953	_derivationally_related_form	00140900
06709112	_hypernym	06706676
10440580	_hypernym	00007846
02511551	_derivationally_related_form	05846054
10252354	_hypernym	09927451
00568879	_synset_domain_topic_of	06000644
00511855	_derivationally_related_form	09439213
01271189	_hypernym	01332730
11495041	_derivationally_related_form	00403609
08912279	_instance_hypernym	08524735
13723712	_hypernym	13717155
00272123	_derivationally_related_form	00134564
00739662	_derivationally_related_form	07939638
09784443	_derivationally_related_form	00064095
03648219	_derivationally_related_form	01535246
02070466	_derivationally_related_form	07406765
03753826	_hypernym	03740161
15213008	_hypernym	15113229
10013242	_derivationally_related_form	01167981
00097179	_verb_group	00096766
02894605	_derivationally_related_form	01128071
09950457	_hypernym	00007846
02112546	_derivationally_related_form	00662972
08923586	_instance_hypernym	08524735
02395115	_also_see	01716227
09764900	_hypernym	00007846
09206985	_derivationally_related_form	02037472
02926727	_hypernym	03681148
02541302	_also_see	01172889
05521514	_hypernym	05514410
05331653	_hypernym	05328867
13249245	_hypernym	13246662
04438304	_derivationally_related_form	00702226
13898315	_derivationally_related_form	02371718
00458471	_verb_group	00458754
01445407	_derivationally_related_form	02465693
01279631	_derivationally_related_form	13904843
00840189	_derivationally_related_form	01202068
00366317	_derivationally_related_form	00256862
02855089	_derivationally_related_form	02100632
01382083	_derivationally_related_form	13759558
01230241	_derivationally_related_form	00334935
10536134	_hypernym	09615807
01969216	_derivationally_related_form	00324384
01611516	_verb_group	02071142
07272545	_derivationally_related_form	01332205
01576165	_verb_group	01576478
07046737	_synset_domain_topic_of	07020895
03554460	_hypernym	03733925
02105375	_also_see	02102796
01224744	_derivationally_related_form	10378412
14777188	_hypernym	14778019
13966007	_hypernym	13963970
00237511	_derivationally_related_form	07413899
07990824	_derivationally_related_form	00060185
07826544	_hypernym	07809368
03894051	_hypernym	03003730
07311661	_derivationally_related_form	01970348
05363676	_hypernym	05418717
00097621	_hypernym	00205885
01345109	_verb_group	01346978
03759795	_hypernym	03936895
10050712	_hypernym	00007846
00327145	_hypernym	00322847
05311054	_derivationally_related_form	10380305
12214605	_hypernym	11567411
13408023	_hypernym	13258362
01255967	_hypernym	01552519
03767459	_derivationally_related_form	01695459
11788223	_hypernym	11556857
01398941	_derivationally_related_form	04049405
09265620	_hypernym	09437454
06714420	_hypernym	06711855
00303495	_hypernym	00302394
01337653	_hypernym	01332730
10495167	_hypernym	00007846
03975232	_derivationally_related_form	00923793
12039743	_member_meronym	12070177
01707925	_hypernym	01705494
01257145	_hypernym	00407535
02510240	_hypernym	01864707
02079029	_also_see	00647542
10074578	_hypernym	10020890
11531090	_hypernym	00017222
10780632	_hypernym	10640620
02768431	_hypernym	02767308
00575741	_derivationally_related_form	02407987
10974740	_instance_hypernym	10467395
01170052	_hypernym	01156834
09726970	_derivationally_related_form	03108623
01077881	_hypernym	01077350
12873834	_hypernym	11744859
09968845	_hypernym	09774266
01484714	_derivationally_related_form	07961480
02167052	_hypernym	02130524
12952852	_hypernym	13166338
00383275	_derivationally_related_form	05978812
00452512	_derivationally_related_form	03714721
10561861	_hypernym	09631463
02387910	_derivationally_related_form	04146050
06502858	_hypernym	06502378
00784342	_verb_group	00897746
00495998	_derivationally_related_form	01202184
anomaly:	09148970	_derivationally_related_form	09151216
01987160	_derivationally_related_form	05074774
02378623	_hypernym	02367363
04835488	_derivationally_related_form	00931555
04438304	_hypernym	04437953
12824581	_hypernym	11567411
01677242	_hypernym	01657723
01501113	_derivationally_related_form	05718556
02512150	_derivationally_related_form	08552138
10770767	_derivationally_related_form	02357873
12084746	_hypernym	11556857
02132974	_hypernym	01864707
02173571	_hypernym	01762525
12033939	_hypernym	11579418
01888295	_derivationally_related_form	00059376
01629403	_verb_group	01629000
00784342	_derivationally_related_form	07193184
12490330	_hypernym	11585340
00594836	_hypernym	00586262
08589351	_synset_domain_topic_of	06118563
09729387	_hypernym	09729530
02582437	_hypernym	01429349
02552894	_hypernym	01432517
04033995	_derivationally_related_form	01667304
00283911	_derivationally_related_form	00161739
12597006	_hypernym	11556857
09987239	_derivationally_related_form	02710043
11818515	_hypernym	11573660
00918580	_also_see	01139104
00901651	_hypernym	00901103
02624377	_hypernym	01432517
00649482	_derivationally_related_form	02918271
