#	top	0.001
02661574	_derivationally_related_form	08578517
01081456	_derivationally_related_form	02434541
08860123	_member_of_domain_region	06496862
10687231	_derivationally_related_form	05783940
04159058	_derivationally_related_form	01356582
06251781	_hypernym	06252138
14436438	_derivationally_related_form	01279978
01022420	_derivationally_related_form	05774614
00575970	_derivationally_related_form	13572436
06356515	_synset_domain_topic_of	06128570
09754780	_derivationally_related_form	01774426
14031108	_synset_domain_topic_of	08199025
07075172	_member_of_domain_usage	10719395
00849768	_derivationally_related_form	01429953
01602318	_derivationally_related_form	14002279
01305731	_derivationally_related_form	00052146
08860123	_member_of_domain_region	07450343
09935434	_derivationally_related_form	02371684
07416107	_derivationally_related_form	00574996
08040257	_synset_domain_topic_of	00759694
03322099	_derivationally_related_form	01739814
00776988	_derivationally_related_form	05979350
00329031	_derivationally_related_form	02234781
01047803	_hypernym	01047338
04627000	_derivationally_related_form	01463965
01118449	_derivationally_related_form	00972621
02873623	_synset_domain_topic_of	08199025
09382990	_has_part	09441107
04209613	_hypernym	02873839
10902934	_instance_hypernym	10650162
08855909	_instance_hypernym	08524735
02900219	_derivationally_related_form	13724081
14515344	_hypernym	14514039
10016103	_derivationally_related_form	02638845
01127075	_derivationally_related_form	04096848
04298308	_hypernym	04564698
02107588	_derivationally_related_form	05776212
01532589	_verb_group	01533442
01010458	_derivationally_related_form	02406585
10421956	_derivationally_related_form	01089483
01999082	_hypernym	02020590
01660857	_synset_domain_topic_of	08199025
06534132	_has_part	06727758
08860123	_member_of_domain_region	10506915
00422551	_derivationally_related_form	00071178
00867606	_hypernym	00863513
01436518	_derivationally_related_form	00329619
00256961	_derivationally_related_form	00038365
08857529	_instance_hypernym	08524735
02935017	_synset_domain_topic_of	06128570
02459173	_derivationally_related_form	03545150
10260166	_synset_domain_topic_of	08199025
08389900	_synset_domain_topic_of	08199025
06372095	_derivationally_related_form	00135285
06201908	_derivationally_related_form	00680145
09147618	_instance_hypernym	08524735
00114871	_derivationally_related_form	01453433
00201407	_derivationally_related_form	00751145
09034402	_instance_hypernym	08524735
01887576	_derivationally_related_form	03439814
00235110	_verb_group	00317888
00375021	_derivationally_related_form	05014099
02539788	_derivationally_related_form	13813765
07232421	_derivationally_related_form	00939277
13652994	_hypernym	13603305
02609764	_derivationally_related_form	06398401
04640927	_hypernym	04623612
02472293	_has_part	05539138
02015168	_derivationally_related_form	00057306
01533442	_verb_group	01532589
05008746	_derivationally_related_form	02621901
01114303	_derivationally_related_form	09956578
06845599	_member_of_domain_usage	04425262
15279596	_hypernym	15286249
08349681	_hypernym	08337324
01411085	_derivationally_related_form	04577769
09394007	_hypernym	09239740
03791235	_has_part	02891188
01465365	_derivationally_related_form	07985223
09153710	_instance_hypernym	08638442
00177127	_hypernym	01023820
00705517	_derivationally_related_form	07484547
00765649	_derivationally_related_form	07246036
13721177	_hypernym	13716084
04161981	_hypernym	03405725
07331759	_derivationally_related_form	02030424
05197701	_hypernym	05196582
05016001	_derivationally_related_form	00369864
00429968	_verb_group	00429060
00534837	_hypernym	00283911
14336004	_hypernym	14204950
00329819	_derivationally_related_form	02072159
02041206	_derivationally_related_form	07348545
02862048	_has_part	04259468
07379223	_derivationally_related_form	02185664
00812526	_hypernym	00812274
01524298	_derivationally_related_form	13774404
02051694	_derivationally_related_form	10404672
05018934	_derivationally_related_form	00173764
07308563	_derivationally_related_form	00306723
05370918	_hypernym	05418717
09464486	_derivationally_related_form	02764765
02388143	_derivationally_related_form	00702601
01977701	_verb_group	01985923
01835496	_also_see	02072849
00272123	_derivationally_related_form	00134564
05485314	_hypernym	05329735
05802730	_synset_domain_topic_of	06000644
14210119	_hypernym	14151139
01560731	_derivationally_related_form	00359492
14959234	_hypernym	14866889
07956426	_hypernym	07951464
01308160	_derivationally_related_form	04693900
05069199	_derivationally_related_form	02037090
00625993	_hypernym	00624738
03004358	_derivationally_related_form	07154330
05083200	_derivationally_related_form	00328802
01535246	_verb_group	01270199
15218798	_hypernym	15216966
08212347	_hypernym	08208016
00381013	_derivationally_related_form	07415730
00854393	_derivationally_related_form	01431230
03873064	_derivationally_related_form	01526956
04721058	_hypernym	04723816
14040846	_derivationally_related_form	00211396
01866535	_also_see	01002377
01574292	_derivationally_related_form	10793168
12203331	_hypernym	15098161
01876907	_derivationally_related_form	04770911
00539951	_has_part	00541178
01242391	_derivationally_related_form	07410207
14171492	_hypernym	14151139
02226559	_hypernym	02327200
14897751	_hypernym	14894481
10655169	_derivationally_related_form	01489989
06498569	_member_meronym	06838329
02497141	_also_see	00835609
05662876	_hypernym	05661996
14822141	_derivationally_related_form	00369864
00134780	_derivationally_related_form	01416020
03381126	_hypernym	03051540
00285557	_derivationally_related_form	02091885
02066510	_derivationally_related_form	00329227
03331244	_hypernym	03309808
14661274	_hypernym	14622893
10260706	_hypernym	00007846
04059298	_hypernym	03744276
01434822	_hypernym	01494310
03289819	_hypernym	03936895
15226214	_derivationally_related_form	02983097
14285662	_derivationally_related_form	02121511
02174115	_hypernym	02176268
02170848	_hypernym	01759182
00211593	_hypernym	00211110
01072565	_derivationally_related_form	01183573
07111047	_derivationally_related_form	00745187
07337390	_hypernym	07296428
13454479	_hypernym	13518963
00219575	_hypernym	00219012
00330144	_derivationally_related_form	14585519
02446512	_hypernym	01864707
00912001	_derivationally_related_form	01653442
01939174	_derivationally_related_form	04235291
02922448	_derivationally_related_form	06232880
11911591	_member_meronym	12019190
12345709	_hypernym	11567411
03257586	_hypernym	02727825
10180580	_derivationally_related_form	01116585
02469085	_derivationally_related_form	08673395
00388635	_hypernym	01564144
02428924	_verb_group	02023107
11630351	_hypernym	11554175
02174311	_hypernym	02176268
08050678	_has_part	08166318
07939159	_hypernym	00031264
02192570	_derivationally_related_form	07812184
00306102	_derivationally_related_form	02014165
08960987	_member_meronym	09721244
11861021	_hypernym	12205694
01621994	_hypernym	01507175
00290302	_hypernym	00153263
13185436	_hypernym	13167078
11909527	_hypernym	12205694
08304135	_member_meronym	08774704
00008435	_derivationally_related_form	00117959
00669970	_verb_group	01112584
01702623	_hypernym	01342529
11942366	_hypernym	11579418
14317720	_derivationally_related_form	00256507
01779340	_hypernym	01759182
01383947	_derivationally_related_form	01956481
12579593	_hypernym	11585340
11900058	_member_meronym	11905989
11790239	_hypernym	11556857
12280886	_member_meronym	12281788
05804136	_hypernym	05803379
01692143	_hypernym	01657723
01409065	_hypernym	01387617
00388635	_derivationally_related_form	14525548
01985947	_hypernym	01759182
09815455	_hypernym	09627906
01711297	_hypernym	01657723
00332017	_hypernym	00331082
10577284	_hypernym	10309896
01449857	_hypernym	01432517
12173407	_hypernym	11575425
01514655	_hypernym	01511706
12303462	_hypernym	13104059
08418420	_hypernym	08420278
07452841	_hypernym	07450842
13452750	_synset_domain_topic_of	06118563
01268112	_derivationally_related_form	14974264
09928451	_derivationally_related_form	00590518
07002992	_hypernym	06634376
13037124	_hypernym	11592146
01531998	_hypernym	00356258
02368336	_derivationally_related_form	04994413
02144442	_hypernym	01862557
10582154	_hypernym	09632518
00114871	_hypernym	00114431
14541044	_hypernym	00007347
01750027	_hypernym	01657723
01580928	_derivationally_related_form	04493505
01817424	_hypernym	01504437
01892271	_hypernym	01864707
01819600	_hypernym	01507175
13030438	_hypernym	11592146
02578604	_hypernym	01432517
04666837	_derivationally_related_form	01475831
02553196	_member_meronym	02573406
12931449	_hypernym	11585340
10538154	_hypernym	00007846
01340439	_derivationally_related_form	03354613
02623445	_hypernym	02554730
01856748	_hypernym	01507175
01222666	_derivationally_related_form	01779165
02460275	_hypernym	01864707
01146918	_derivationally_related_form	01171644
10236663	_hypernym	10235549
01723425	_hypernym	01657723
01037148	_derivationally_related_form	09620794
03679384	_derivationally_related_form	02653159
12073007	_hypernym	11556857
00605616	_hypernym	00586262
02006827	_hypernym	01507175
05790012	_derivationally_related_form	00654015
09964659	_hypernym	10044879
14315192	_hypernym	14299637
00650016	_hypernym	00650353
02179279	_hypernym	02176268
12129525	_hypernym	11556857
12501745	_member_meronym	12567316
11996792	_hypernym	11579418
12724201	_member_meronym	12727301
02640093	_hypernym	01429349
12747563	_hypernym	11562747
02282365	_derivationally_related_form	04551055
02168876	_hypernym	01762525
12355320	_hypernym	11555413
11817914	_hypernym	12205694
12847254	_hypernym	11579418
09864536	_derivationally_related_form	01131902
13266892	_hypernym	13265904
10338231	_hypernym	09682291
11695974	_hypernym	13109733
02165247	_hypernym	01759182
01410363	_derivationally_related_form	04750764
01744657	_member_meronym	01749428
10510546	_derivationally_related_form	00814850
10278128	_hypernym	10332385
01810946	_hypernym	01504437
00082714	_derivationally_related_form	03237639
01053221	_derivationally_related_form	01621127
12356668	_hypernym	11744859
12881429	_hypernym	11579418
01843932	_hypernym	01504437
00083124	_derivationally_related_form	02785648
01554622	_hypernym	01552519
12359026	_member_meronym	12386039
00998399	_derivationally_related_form	00910203
01576506	_hypernym	01504437
00074790	_hypernym	00070965
01501450	_hypernym	01432517
01962671	_hypernym	01960911
05854812	_derivationally_related_form	00829107
11883799	_hypernym	11575425
00205046	_verb_group	00205885
13178284	_hypernym	11545714
03900750	_derivationally_related_form	01267098
12741409	_hypernym	11567411
12659730	_hypernym	11534677
01076046	_derivationally_related_form	01859221
02074542	_hypernym	01864707
02192388	_hypernym	01762525
00058519	_hypernym	00042757
11848253	_hypernym	11573660
01327322	_hypernym	00004475
03113152	_hypernym	04447443
08853741	_has_part	08856793
01408383	_hypernym	01387617
12082980	_hypernym	11556857
13783816	_derivationally_related_form	00380698
11634736	_hypernym	11630017
01518718	_hypernym	01507175
12393086	_hypernym	12205694
13019202	_hypernym	11592146
04992570	_derivationally_related_form	02192570
07123404	_hypernym	07120524
01217780	_derivationally_related_form	00406800
04333500	_hypernym	02784218
02150948	_derivationally_related_form	05933246
02246456	_derivationally_related_form	07956887
08929922	_member_of_domain_region	01293167
09698108	_hypernym	09641757
01414916	_derivationally_related_form	07410745
09166756	_instance_hypernym	08574314
01264336	_derivationally_related_form	05211044
06730780	_hypernym	06729499
06845599	_member_of_domain_usage	04449796
08021785	_synset_domain_topic_of	00759694
09060768	_instance_hypernym	08655464
02320374	_verb_group	02321046
04829550	_derivationally_related_form	00506299
01642924	_derivationally_related_form	05917477
10757193	_derivationally_related_form	01843689
08911421	_instance_hypernym	08691669
13003522	_derivationally_related_form	00103317
08947319	_instance_hypernym	08698379
09060768	_has_part	09289913
01163620	_derivationally_related_form	10319796
07450842	_derivationally_related_form	02578510
01016626	_derivationally_related_form	06562802
01428578	_derivationally_related_form	00160532
10489426	_hypernym	10488865
02991122	_derivationally_related_form	09812338
02268351	_verb_group	02266148
00249501	_derivationally_related_form	00558371
02215506	_derivationally_related_form	13365698
12041446	_hypernym	11669921
08557482	_hypernym	08556491
08789605	_instance_hypernym	08524735
02485844	_derivationally_related_form	08385009
09189411	_has_part	08996871
08860123	_member_of_domain_region	07703889
00083124	_synset_domain_topic_of	00612160
09050730	_member_meronym	10628222
13523661	_derivationally_related_form	03002351
06201136	_derivationally_related_form	10402086
00559329	_synset_domain_topic_of	00469651
00299217	_derivationally_related_form	01957529
01302449	_instance_hypernym	00973077
10658304	_derivationally_related_form	02323286
09538915	_derivationally_related_form	02870663
00216801	_synset_domain_topic_of	06084469
04159676	_synset_domain_topic_of	00314469
13179972	_hypernym	13166338
02165304	_derivationally_related_form	00878221
09147964	_has_part	09148662
09141526	_has_part	09144851
01279120	_instance_hypernym	00956485
02295208	_derivationally_related_form	01085098
09022265	_instance_hypernym	08700255
07191279	_derivationally_related_form	00754942
13375891	_hypernym	13331198
10100761	_derivationally_related_form	00854904
00021554	_hypernym	00021065
00213794	_derivationally_related_form	02949542
10513120	_derivationally_related_form	00996102
02445356	_derivationally_related_form	06501141
01369758	_derivationally_related_form	00376400
00240293	_synset_domain_topic_of	00903559
01731031	_derivationally_related_form	07048000
06845599	_member_of_domain_usage	03612134
04486445	_hypernym	00002684
02072209	_hypernym	01862557
00035189	_derivationally_related_form	01640855
00448466	_derivationally_related_form	01936753
06750804	_synset_domain_topic_of	06163751
00079212	_derivationally_related_form	02256998
03335030	_derivationally_related_form	01090335
00266197	_synset_domain_topic_of	06084469
05656537	_derivationally_related_form	02129289
08511970	_derivationally_related_form	02337699
10333317	_hypernym	10332385
06845599	_member_of_domain_usage	14746417
09189411	_has_part	08998560
02446504	_derivationally_related_form	10749715
01477224	_derivationally_related_form	03160309
01222477	_derivationally_related_form	01781180
10614225	_derivationally_related_form	01401772
03933529	_derivationally_related_form	01305241
09998101	_derivationally_related_form	00750730
05755883	_derivationally_related_form	00607114
01364184	_verb_group	01679433
10588724	_derivationally_related_form	02642814
02314275	_derivationally_related_form	14493426
08559155	_synset_domain_topic_of	08441203
01699700	_derivationally_related_form	06399995
02319129	_also_see	01222884
00532607	_derivationally_related_form	00002684
08766988	_has_part	02909543
08967868	_instance_hypernym	08696931
05638063	_derivationally_related_form	10791221
00165942	_derivationally_related_form	00014549
00129089	_synset_domain_topic_of	00471613
07140659	_derivationally_related_form	00813978
09170996	_instance_hypernym	08505573
00708376	_derivationally_related_form	05927813
01394901	_hypernym	08103777
00464962	_also_see	01430847
12717644	_hypernym	12651821
08860123	_member_of_domain_region	01172598
03493333	_synset_domain_topic_of	06128570
09691994	_hypernym	09641757
09055015	_has_part	09306642
01827858	_derivationally_related_form	07500741
00630960	_hypernym	00624738
08482113	_synset_domain_topic_of	08199025
00394803	_derivationally_related_form	00194912
12736603	_hypernym	13104059
04023249	_hypernym	04451818
02521816	_derivationally_related_form	10002760
11011398	_instance_hypernym	09765278
02479154	_derivationally_related_form	05176607
01811441	_derivationally_related_form	05950733
01700934	_derivationally_related_form	06364149
01796346	_derivationally_related_form	07528470
09465135	_instance_hypernym	09360122
00876442	_derivationally_related_form	07143137
08923348	_instance_hypernym	08691669
03968728	_derivationally_related_form	01487830
12992464	_member_meronym	11592146
06732710	_derivationally_related_form	01014821
04074329	_hypernym	03129123
06580646	_hypernym	06568978
02103481	_derivationally_related_form	05019661
08860123	_member_of_domain_region	03770085
00645552	_derivationally_related_form	00152727
08215603	_derivationally_related_form	01129337
02130160	_derivationally_related_form	09626589
02129289	_derivationally_related_form	05656537
05806623	_derivationally_related_form	00588221
06117562	_derivationally_related_form	10128519
01487830	_derivationally_related_form	03968728
07480896	_derivationally_related_form	01725712
06890254	_derivationally_related_form	01446901
08172103	_member_meronym	09164561
01120069	_derivationally_related_form	00773814
00591236	_derivationally_related_form	09968845
08706663	_instance_hypernym	08633957
01945516	_synset_domain_topic_of	00815801
09377657	_instance_hypernym	09360122
00633864	_derivationally_related_form	00789138
04802776	_derivationally_related_form	02661252
05836921	_derivationally_related_form	01783394
09626589	_derivationally_related_form	02130160
08860123	_member_of_domain_region	07066459
00940384	_derivationally_related_form	07080868
02407338	_derivationally_related_form	00622068
06201042	_derivationally_related_form	00864159
09200649	_instance_hypernym	09411430
08027314	_instance_hypernym	08392137
05595083	_derivationally_related_form	02354287
00803815	_derivationally_related_form	06686736
15217443	_hypernym	15216966
00202934	_derivationally_related_form	04642258
09911849	_derivationally_related_form	04878646
02752277	_hypernym	02604760
09759069	_derivationally_related_form	02599939
01726172	_derivationally_related_form	00101191
01500214	_derivationally_related_form	01051801
01264243	_derivationally_related_form	01013367
02464342	_derivationally_related_form	00741478
05088324	_derivationally_related_form	01378556
00318735	_derivationally_related_form	02717102
08974818	_instance_hypernym	08524735
05836275	_derivationally_related_form	01633343
08860123	_member_of_domain_region	03967270
10584318	_derivationally_related_form	01666327
07045353	_derivationally_related_form	02937108
02152212	_derivationally_related_form	01602318
01931768	_derivationally_related_form	08680888
11425580	_hypernym	11419404
10752480	_derivationally_related_form	02574205
09610660	_derivationally_related_form	00742320
07370410	_derivationally_related_form	00433232
05042871	_derivationally_related_form	02523275
00506672	_derivationally_related_form	13485408
08860123	_member_of_domain_region	03823540
13978344	_derivationally_related_form	02723016
11088622	_instance_hypernym	10794014
00546389	_derivationally_related_form	01731031
03643907	_derivationally_related_form	01398032
14333136	_derivationally_related_form	02119659
10468750	_derivationally_related_form	02443609
02675885	_hypernym	04494204
00408085	_derivationally_related_form	10530769
08860123	_member_of_domain_region	08347206
13468306	_derivationally_related_form	00229026
00475819	_derivationally_related_form	10325243
00418110	_derivationally_related_form	04801763
02576921	_derivationally_related_form	00751145
01419160	_synset_domain_topic_of	00488225
00876665	_derivationally_related_form	07142566
02053941	_verb_group	01849746
01672168	_derivationally_related_form	09477037
15197042	_synset_domain_topic_of	06232880
00191603	_derivationally_related_form	05679611
01745722	_derivationally_related_form	10475297
07207680	_synset_domain_topic_of	08441203
04217882	_derivationally_related_form	01498319
08860123	_member_of_domain_region	00089657
06295235	_member_of_domain_usage	08207540
07255401	_derivationally_related_form	02493666
08562243	_has_part	09211266
01186428	_derivationally_related_form	03836062
08924913	_instance_hypernym	08524735
00158804	_derivationally_related_form	08418103
00765649	_derivationally_related_form	07139700
09198106	_instance_hypernym	09254614
01083504	_derivationally_related_form	02294436
05513020	_hypernym	05250659
01854519	_verb_group	02360274
10709529	_derivationally_related_form	01508368
11107901	_instance_hypernym	10020890
02663340	_derivationally_related_form	06650431
14287113	_derivationally_related_form	01322509
02243567	_derivationally_related_form	00335988
05958208	_derivationally_related_form	09756637
00914632	_derivationally_related_form	01629000
04566561	_synset_domain_topic_of	08199025
10024621	_hypernym	10470779
08013453	_synset_domain_topic_of	00759694
10251329	_hypernym	10197967
07580053	_hypernym	07557434
09089782	_instance_hypernym	08524735
01718535	_synset_domain_topic_of	06157326
01539633	_derivationally_related_form	14597413
05090441	_derivationally_related_form	00434077
07640749	_hypernym	07640203
08395682	_synset_domain_topic_of	08199025
00922438	_derivationally_related_form	06791372
04802907	_hypernym	04723816
09999135	_derivationally_related_form	00848169
00003316	_derivationally_related_form	00836788
00808162	_synset_domain_topic_of	08441203
02036578	_also_see	02513269
13687906	_hypernym	13604718
06559365	_synset_domain_topic_of	08441203
09855630	_synset_domain_topic_of	06037666
05476915	_hypernym	05462674
02542280	_verb_group	02346895
14877234	_hypernym	14877585
02653159	_derivationally_related_form	02944826
05110185	_derivationally_related_form	01975912
00037919	_derivationally_related_form	09843602
02046755	_derivationally_related_form	13878112
01845720	_derivationally_related_form	00306426
01014990	_derivationally_related_form	00158804
01459422	_also_see	01463965
09718217	_hypernym	09641757
01917244	_derivationally_related_form	14549937
06396930	_hypernym	06392001
02761897	_derivationally_related_form	03345837
10754578	_derivationally_related_form	04536866
01031256	_derivationally_related_form	03709644
07963087	_derivationally_related_form	01503952
01465218	_derivationally_related_form	13743605
00379440	_derivationally_related_form	14289942
09665545	_hypernym	09645091
01589224	_derivationally_related_form	06843520
06545137	_synset_domain_topic_of	08441203
02187922	_derivationally_related_form	07384741
00417643	_derivationally_related_form	01424948
02032634	_derivationally_related_form	00146572
06665108	_synset_domain_topic_of	06128570
01870889	_derivationally_related_form	05157866
08037503	_synset_domain_topic_of	00759694
02691156	_has_part	03295928
07447261	_hypernym	07288639
00566099	_derivationally_related_form	14419164
00388710	_derivationally_related_form	00329817
13875970	_derivationally_related_form	00362128
04302988	_hypernym	02958343
00318735	_derivationally_related_form	01601234
01170052	_derivationally_related_form	10034614
03864994	_derivationally_related_form	01487718
14942223	_hypernym	14844693
00336539	_verb_group	00336260
02878222	_derivationally_related_form	01951276
01670172	_derivationally_related_form	03354903
02028994	_derivationally_related_form	07331759
01079873	_verb_group	01079480
05018542	_derivationally_related_form	00291873
01167780	_derivationally_related_form	08253815
00329817	_hypernym	00328802
09605289	_derivationally_related_form	15152817
07270179	_derivationally_related_form	00651991
01419982	_derivationally_related_form	09870208
14628668	_hypernym	14625458
00665358	_derivationally_related_form	01202728
01159776	_derivationally_related_form	01687569
00465762	_derivationally_related_form	07445010
03880531	_hypernym	03101986
05639651	_hypernym	05637558
07763792	_hypernym	07705931
02274253	_also_see	02559180
02718863	_derivationally_related_form	00388710
03684823	_has_part	03380461
02484570	_verb_group	01137138
01921964	_derivationally_related_form	00325110
08859173	_derivationally_related_form	03003744
05714466	_derivationally_related_form	00043480
05350679	_hypernym	05333777
01323793	_verb_group	01323338
02927399	_hypernym	03892891
00257269	_derivationally_related_form	00946499
07883251	_hypernym	07881800
00305537	_derivationally_related_form	14063633
00063095	_derivationally_related_form	13491464
02763283	_derivationally_related_form	04953954
14943580	_hypernym	14786479
09621232	_hypernym	00007846
09613191	_hypernym	00007846
00604424	_hypernym	00586262
00178380	_hypernym	00173338
10033663	_hypernym	00007846
08284481	_hypernym	08276720
00603866	_hypernym	00586262
07883860	_derivationally_related_form	02001858
11656974	_hypernym	11554175
06100236	_hypernym	06090869
01931845	_hypernym	01921559
07250339	_hypernym	07248801
00246754	_hypernym	00243918
04273064	_hypernym	03852280
00082714	_derivationally_related_form	00696882
10691764	_derivationally_related_form	02360274
00732224	_verb_group	02343595
00031921	_derivationally_related_form	13928388
02410509	_hypernym	02401031
00072897	_hypernym	00072012
12952022	_hypernym	13167078
00208836	_derivationally_related_form	11444643
01593254	_derivationally_related_form	03138344
02157206	_hypernym	00015388
00294245	_derivationally_related_form	11669335
03990834	_derivationally_related_form	00085046
00557588	_derivationally_related_form	01079873
09693244	_hypernym	09692624
09415938	_hypernym	09448361
05564590	_has_part	05352291
00369399	_derivationally_related_form	01387786
01573483	_hypernym	01507175
01940403	_derivationally_related_form	02151625
01829747	_hypernym	01771535
01932358	_hypernym	01921559
02658979	_verb_group	00713996
05299178	_derivationally_related_form	02107248
01765392	_derivationally_related_form	07515790
02394445	_hypernym	02475922
12002428	_hypernym	12205694
02637637	_hypernym	01429349
10276045	_derivationally_related_form	01258828
01886756	_derivationally_related_form	01830946
07128692	_derivationally_related_form	00978549
10213652	_derivationally_related_form	02591736
13844212	_derivationally_related_form	13844212
12908432	_hypernym	11579418
11786365	_hypernym	11556857
13570574	_derivationally_related_form	00256507
08740875	_has_part	11642622
07292694	_derivationally_related_form	02634265
00248026	_derivationally_related_form	15145171
00083124	_hypernym	00082714
11817000	_hypernym	11573660
01962223	_hypernym	01938850
04157320	_derivationally_related_form	01684337
01190277	_derivationally_related_form	14064644
06706676	_derivationally_related_form	02547046
13024967	_hypernym	11594676
12532720	_hypernym	11585340
08524735	_derivationally_related_form	00499642
06179792	_hypernym	06172789
04675314	_hypernym	04673965
05656294	_hypernym	05654362
02010592	_hypernym	01507175
02334867	_derivationally_related_form	04565375
12991488	_hypernym	11590783
12513426	_hypernym	11585340
12436260	_hypernym	11556187
01810132	_hypernym	01504437
13027190	_hypernym	11590783
12157276	_member_meronym	12165608
10332385	_derivationally_related_form	02550516
01532589	_derivationally_related_form	00251013
12420335	_hypernym	11561228
13121544	_has_part	13154586
02315525	_hypernym	02210855
00992041	_derivationally_related_form	06876309
10053808	_derivationally_related_form	02409412
04822223	_derivationally_related_form	00533851
00311809	_derivationally_related_form	01843055
00735389	_derivationally_related_form	15159819
14805899	_derivationally_related_form	00181258
01584004	_hypernym	01504437
12852570	_hypernym	12205694
01753721	_member_meronym	01757547
02595569	_hypernym	01432517
11940349	_hypernym	11940006
01412204	_derivationally_related_form	01163047
01559964	_hypernym	01507175
00289840	_hypernym	00281101
09931418	_hypernym	10694258
12064996	_hypernym	11556857
00263813	_derivationally_related_form	01582645
04801877	_derivationally_related_form	10721124
01183497	_hypernym	01182654
10279018	_derivationally_related_form	01624169
11758628	_hypernym	11585340
02631238	_derivationally_related_form	01639369
11922374	_hypernym	12205694
02204692	_verb_group	02630189
12226322	_member_meronym	12245472
00882702	_derivationally_related_form	02194286
06158346	_derivationally_related_form	10425946
08723006	_has_part	09338910
02047614	_hypernym	02021795
01558594	_hypernym	01557185
02319967	_hypernym	08103777
14045507	_hypernym	14034177
12039743	_member_meronym	12043248
00372665	_derivationally_related_form	03509025
00741911	_hypernym	00740577
01693324	_hypernym	01690294
02617029	_hypernym	01429349
01785532	_hypernym	01762525
01689226	_hypernym	01656813
01455986	_hypernym	01432517
02665119	_hypernym	01432517
02142295	_hypernym	01864707
13365698	_derivationally_related_form	02215506
02245592	_hypernym	01342529
12460549	_hypernym	11561228
anomaly:	13984285	_has_part	13983515
02987454	_derivationally_related_form	01324305
12166003	_hypernym	11567411
01550033	_hypernym	01507175
00291873	_derivationally_related_form	03665366
00983333	_derivationally_related_form	07085375
12189987	_hypernym	13109733
02429695	_member_meronym	02430929
01885367	_hypernym	01864707
08684769	_hypernym	08520401
02663657	_hypernym	01429349
12598826	_hypernym	12205694
02063516	_hypernym	01862557
15010703	_derivationally_related_form	01073822
08949093	_has_part	08950907
01259380	_derivationally_related_form	01078235
01500721	_hypernym	01432517
00642098	_hypernym	00637259
02600657	_hypernym	01432517
02227773	_hypernym	01759182
06944480	_derivationally_related_form	02660940
02007721	_member_meronym	02010592
00030142	_hypernym	00031820
02259212	_hypernym	02246011
12282933	_hypernym	12281241
02980625	_derivationally_related_form	01077329
12860365	_hypernym	12205694
07578093	_derivationally_related_form	01186208
06376154	_derivationally_related_form	10030277
03497657	_derivationally_related_form	00047172
12838027	_member_meronym	12846546
12808751	_hypernym	11534677
12423565	_member_meronym	12441958
12996068	_hypernym	08103777
12249821	_hypernym	11565385
10959664	_instance_hypernym	10566072
00430140	_derivationally_related_form	01138911
00480221	_hypernym	00126264
02234087	_derivationally_related_form	13289467
13150894	_hypernym	12205694
02557199	_derivationally_related_form	01074694
anomaly:	01711965	_member_of_domain_region	06613686
13464204	_derivationally_related_form	00092293
03472232	_derivationally_related_form	00099721
12097180	_hypernym	11567411
02599958	_hypernym	02554730
10501203	_derivationally_related_form	00774056
03259505	_has_part	03199775
00887463	_verb_group	00888009
02738760	_derivationally_related_form	09078231
01701858	_synset_domain_topic_of	07092592
12105125	_hypernym	12102133
09093608	_instance_hypernym	08655464
00774796	_hypernym	00766234
14544335	_hypernym	13920835
02571983	_hypernym	01429349
02789770	_synset_domain_topic_of	08441203
01588431	_hypernym	01525720
09316454	_derivationally_related_form	10217436
00959376	_derivationally_related_form	01123765
02735897	_derivationally_related_form	01208291
11911591	_member_meronym	11951385
05828102	_derivationally_related_form	01762528
02201252	_hypernym	01762525
11911591	_member_meronym	11920867
04863074	_derivationally_related_form	02326695
02082791	_hypernym	01886756
02568326	_hypernym	01432517
01068380	_derivationally_related_form	10003283
00359903	_derivationally_related_form	01248782
02081060	_hypernym	02079389
07148192	_derivationally_related_form	00761713
00699334	_derivationally_related_form	09769929
02008396	_derivationally_related_form	00042757
00496167	_hypernym	00488225
00287258	_derivationally_related_form	14989820
12570394	_hypernym	13104059
13107891	_hypernym	13104059
00756598	_derivationally_related_form	01076953
00599472	_derivationally_related_form	10569744
01555742	_derivationally_related_form	00678010
02158066	_derivationally_related_form	01556178
06716483	_derivationally_related_form	00032539
07348399	_derivationally_related_form	01990281
10648237	_derivationally_related_form	02412175
01876843	_member_meronym	01878803
00065791	_derivationally_related_form	04859177
11911591	_member_meronym	12013323
06070929	_derivationally_related_form	02906478
06449735	_has_part	06466787
01120069	_derivationally_related_form	09821253
05030806	_derivationally_related_form	00808191
02769748	_derivationally_related_form	09830629
02185664	_hypernym	02176268
07377682	_derivationally_related_form	01046587
08873622	_derivationally_related_form	09704630
05563266	_has_part	05337055
01084866	_verb_group	01084588
00891216	_derivationally_related_form	08070465
01593614	_derivationally_related_form	03416329
00062451	_derivationally_related_form	01640855
12505563	_hypernym	11585340
09165294	_instance_hypernym	08524735
01137138	_derivationally_related_form	10593115
08897065	_has_part	08898457
01219075	_derivationally_related_form	00692907
00856824	_derivationally_related_form	06693198
10131815	_synset_domain_topic_of	15253139
02047807	_also_see	01809655
08860123	_member_of_domain_region	01270628
02237338	_derivationally_related_form	00203342
00547995	_hypernym	00126264
07034634	_derivationally_related_form	01066775
00747640	_hypernym	00941990
09993901	_derivationally_related_form	02418205
06254669	_hypernym	03575240
